NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
BROWN_MYELOID_CELL_DEVELOPMENT_UP	BROWN_MYELOID_CELL_DEVELOPMENT_UP		27	0.3340058	1.5499382	0.05629139	0.14299785	1.0	121	tags=37%, list=16%, signal=42%	
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_UP	ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_UP		24	0.351734	1.5492818	0.054380666	0.14245573	1.0	33	tags=29%, list=4%, signal=30%	
REACTOME_HEMOSTASIS	REACTOME_HEMOSTASIS		41	0.28936827	1.5441495	0.024691358	0.14492062	1.0	144	tags=41%, list=19%, signal=48%	
NAGASHIMA_NRG1_SIGNALING_UP	NAGASHIMA_NRG1_SIGNALING_UP		22	0.35866547	1.5426995	0.031578947	0.1448479	1.0	274	tags=68%, list=36%, signal=103%	
LANDIS_ERBB2_BREAST_TUMORS_324_UP	LANDIS_ERBB2_BREAST_TUMORS_324_UP		22	0.34856445	1.5392367	0.06940063	0.14634624	1.0	318	tags=73%, list=41%, signal=120%	
HUTTMANN_B_CLL_POOR_SURVIVAL_UP	HUTTMANN_B_CLL_POOR_SURVIVAL_UP		18	0.3656889	1.5287387	0.093655586	0.1533954	1.0	51	tags=22%, list=7%, signal=23%	
MILI_PSEUDOPODIA_HAPTOTAXIS_UP	MILI_PSEUDOPODIA_HAPTOTAXIS_UP		27	0.32355455	1.5255722	0.048701297	0.15451464	1.0	276	tags=70%, list=36%, signal=106%	
MARTINEZ_RB1_AND_TP53_TARGETS_DN	MARTINEZ_RB1_AND_TP53_TARGETS_DN		55	0.25748372	1.5148987	0.023364486	0.16210023	1.0	247	tags=49%, list=32%, signal=67%	
PROVENZANI_METASTASIS_DN	PROVENZANI_METASTASIS_DN		17	0.37267834	1.4992014	0.06646526	0.17430598	1.0	69	tags=24%, list=9%, signal=25%	
OSMAN_BLADDER_CANCER_UP	OSMAN_BLADDER_CANCER_UP		22	0.3462486	1.4954597	0.074498564	0.1764059	1.0	234	tags=59%, list=30%, signal=83%	
KEGG_TIGHT_JUNCTION	KEGG_TIGHT_JUNCTION		17	0.37402472	1.4858781	0.08978328	0.18344797	1.0	343	tags=82%, list=45%, signal=145%	
HIRSCH_CELLULAR_TRANSFORMATION_SIGNATURE_UP	HIRSCH_CELLULAR_TRANSFORMATION_SIGNATURE_UP		22	0.3462547	1.484937	0.09090909	0.18306717	1.0	188	tags=50%, list=24%, signal=64%	
BORCZUK_MALIGNANT_MESOTHELIOMA_UP	BORCZUK_MALIGNANT_MESOTHELIOMA_UP		32	0.29626507	1.4781111	0.06854839	0.18787575	1.0	250	tags=53%, list=33%, signal=75%	
SENESE_HDAC1_TARGETS_UP	SENESE_HDAC1_TARGETS_UP		27	0.30711603	1.4755442	0.10380623	0.18900988	1.0	336	tags=78%, list=44%, signal=133%	
JAEGER_METASTASIS_DN	JAEGER_METASTASIS_DN		31	0.30625033	1.4739306	0.08053691	0.18900092	1.0	164	tags=48%, list=21%, signal=59%	
BENPORATH_MYC_MAX_TARGETS	BENPORATH_MYC_MAX_TARGETS		72	0.24141495	1.4734653	0.027624309	0.18812217	1.0	219	tags=44%, list=28%, signal=56%	
SESTO_RESPONSE_TO_UV_C0	SESTO_RESPONSE_TO_UV_C0		16	0.38252565	1.4707166	0.07874016	0.18942885	1.0	46	tags=25%, list=6%, signal=26%	
OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_UP	OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_UP		20	0.35311174	1.4597919	0.0881459	0.1981219	1.0	60	tags=25%, list=8%, signal=26%	
BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_UP	BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_UP		17	0.36601743	1.454252	0.073033705	0.20204692	1.0	196	tags=65%, list=25%, signal=85%	
BENPORATH_SOX2_TARGETS	BENPORATH_SOX2_TARGETS		46	0.26426682	1.4542024	0.05357143	0.20073949	1.0	254	tags=50%, list=33%, signal=70%	
KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_UP	KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_UP		36	0.28235233	1.4434124	0.072649576	0.20968767	1.0	245	tags=50%, list=32%, signal=70%	
REACTOME_PROGRAMMED_CELL_DEATH	REACTOME_PROGRAMMED_CELL_DEATH		27	0.30713153	1.4433175	0.06853583	0.2083567	1.0	139	tags=41%, list=18%, signal=48%	
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM		65	0.23855478	1.4428654	0.05027933	0.20730798	1.0	129	tags=29%, list=17%, signal=32%	
GRYDER_PAX3FOXO1_ENHANCERS_IN_TADS	GRYDER_PAX3FOXO1_ENHANCERS_IN_TADS		51	0.25006428	1.4425132	0.06866953	0.20616217	1.0	308	tags=65%, list=40%, signal=101%	
DODD_NASOPHARYNGEAL_CARCINOMA_DN	DODD_NASOPHARYNGEAL_CARCINOMA_DN		57	0.24355072	1.4368973	0.053097345	0.210474	1.0	228	tags=47%, list=30%, signal=62%	
QI_HYPOXIA	QI_HYPOXIA		15	0.36741728	1.43675	0.09090909	0.20926893	1.0	318	tags=80%, list=41%, signal=134%	
DUTERTRE_ESTRADIOL_RESPONSE_24HR_DN	DUTERTRE_ESTRADIOL_RESPONSE_24HR_DN		40	0.27289787	1.4348477	0.08032128	0.20964171	1.0	341	tags=70%, list=44%, signal=119%	
MARSON_BOUND_BY_FOXP3_STIMULATED	MARSON_BOUND_BY_FOXP3_STIMULATED		56	0.24879616	1.4336246	0.06315789	0.20953609	1.0	224	tags=45%, list=29%, signal=58%	
DANG_BOUND_BY_MYC	DANG_BOUND_BY_MYC		90	0.22091025	1.4287436	0.061349694	0.21315424	1.0	243	tags=48%, list=32%, signal=62%	
PEDRIOLI_MIR31_TARGETS_DN	PEDRIOLI_MIR31_TARGETS_DN		18	0.3565521	1.4261241	0.096045196	0.2146174	1.0	74	tags=28%, list=10%, signal=30%	
ELVIDGE_HYPOXIA_BY_DMOG_UP	ELVIDGE_HYPOXIA_BY_DMOG_UP		22	0.3237273	1.422312	0.095975235	0.2170169	1.0	121	tags=32%, list=16%, signal=37%	
SENESE_HDAC1_AND_HDAC2_TARGETS_DN	SENESE_HDAC1_AND_HDAC2_TARGETS_DN		19	0.33879164	1.4195626	0.110032365	0.21859637	1.0	19	tags=16%, list=2%, signal=16%	
KIM_RESPONSE_TO_TSA_AND_DECITABINE_UP	KIM_RESPONSE_TO_TSA_AND_DECITABINE_UP		16	0.37162483	1.4145665	0.10662824	0.2227382	1.0	195	tags=50%, list=25%, signal=66%	
LEI_MYB_TARGETS	LEI_MYB_TARGETS		52	0.24937752	1.40943	0.045833334	0.22690511	1.0	172	tags=44%, list=22%, signal=53%	
HAN_SATB1_TARGETS_DN	HAN_SATB1_TARGETS_DN		31	0.2822871	1.4087068	0.09252669	0.2262919	1.0	69	tags=26%, list=9%, signal=27%	
TIEN_INTESTINE_PROBIOTICS_6HR_UP	TIEN_INTESTINE_PROBIOTICS_6HR_UP		17	0.3486145	1.4086978	0.1	0.22492042	1.0	49	tags=24%, list=6%, signal=25%	
CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_DN	CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_DN		18	0.35805413	1.4056048	0.1	0.22650322	1.0	142	tags=50%, list=18%, signal=60%	
CHYLA_CBFA2T3_TARGETS_UP	CHYLA_CBFA2T3_TARGETS_UP		29	0.29176894	1.4033993	0.07457627	0.22748542	1.0	115	tags=31%, list=15%, signal=35%	
REACTOME_SIGNALING_BY_INTERLEUKINS	REACTOME_SIGNALING_BY_INTERLEUKINS		38	0.2725892	1.3960263	0.08303249	0.23395489	1.0	129	tags=34%, list=17%, signal=39%	
RIGGINS_TAMOXIFEN_RESISTANCE_DN	RIGGINS_TAMOXIFEN_RESISTANCE_DN		17	0.3418529	1.3941897	0.11594203	0.23477912	1.0	293	tags=71%, list=38%, signal=112%	
DODD_NASOPHARYNGEAL_CARCINOMA_UP	DODD_NASOPHARYNGEAL_CARCINOMA_UP		94	0.21579513	1.3934342	0.0375	0.2342536	1.0	107	tags=24%, list=14%, signal=25%	
GRYDER_PAX3FOXO1_ENHANCERS_KO_DOWN	GRYDER_PAX3FOXO1_ENHANCERS_KO_DOWN		23	0.31037363	1.3847893	0.11409396	0.2429172	1.0	308	tags=74%, list=40%, signal=120%	
SERVITJA_ISLET_HNF1A_TARGETS_UP	SERVITJA_ISLET_HNF1A_TARGETS_UP		18	0.33990687	1.3840667	0.11411411	0.24236713	1.0	37	tags=33%, list=5%, signal=34%	
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS		50	0.24104819	1.3822471	0.075555556	0.24306366	1.0	49	tags=18%, list=6%, signal=18%	
BORLAK_LIVER_CANCER_EGF_UP	BORLAK_LIVER_CANCER_EGF_UP		15	0.35919747	1.3792645	0.13764045	0.24520594	1.0	28	tags=27%, list=4%, signal=27%	
WP_FOCAL_ADHESIONPI3KAKTMTORSIGNALING_PATHWAY	WP_FOCAL_ADHESIONPI3KAKTMTORSIGNALING_PATHWAY		18	0.3505854	1.3766401	0.15294118	0.24694729	1.0	381	tags=83%, list=50%, signal=161%	
MEISSNER_NPC_HCP_WITH_H3_UNMETHYLATED	MEISSNER_NPC_HCP_WITH_H3_UNMETHYLATED		32	0.27542967	1.3755883	0.1375839	0.24669996	1.0	148	tags=38%, list=19%, signal=45%	
MULLIGHAN_MLL_SIGNATURE_2_UP	MULLIGHAN_MLL_SIGNATURE_2_UP		28	0.29141042	1.3747326	0.11692308	0.24622728	1.0	140	tags=32%, list=18%, signal=38%	
SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_DN	SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_DN		26	0.3027479	1.3731874	0.13523132	0.24658164	1.0	72	tags=27%, list=9%, signal=29%	
GRADE_COLON_AND_RECTAL_CANCER_UP	GRADE_COLON_AND_RECTAL_CANCER_UP		20	0.33294174	1.3714548	0.11782477	0.24723825	1.0	223	tags=55%, list=29%, signal=75%	
VERHAAK_AML_WITH_NPM1_MUTATED_UP	VERHAAK_AML_WITH_NPM1_MUTATED_UP		25	0.30051473	1.3668352	0.11728395	0.2510816	1.0	142	tags=40%, list=18%, signal=47%	
MARTINEZ_RB1_TARGETS_DN	MARTINEZ_RB1_TARGETS_DN		55	0.23513746	1.3663088	0.08962264	0.25028566	1.0	187	tags=36%, list=24%, signal=45%	
REACTOME_SIGNALING_BY_ROBO_RECEPTORS	REACTOME_SIGNALING_BY_ROBO_RECEPTORS		50	0.24104819	1.3654702	0.11570248	0.2497659	1.0	49	tags=18%, list=6%, signal=18%	
SMID_BREAST_CANCER_LUMINAL_B_DN	SMID_BREAST_CANCER_LUMINAL_B_DN		41	0.25632027	1.3651189	0.10212766	0.24876775	1.0	110	tags=32%, list=14%, signal=35%	
NELSON_RESPONSE_TO_ANDROGEN_UP	NELSON_RESPONSE_TO_ANDROGEN_UP		22	0.31374764	1.3590673	0.13114753	0.25347054	1.0	187	tags=55%, list=24%, signal=70%	
REACTOME_METABOLISM_OF_RNA	REACTOME_METABOLISM_OF_RNA		70	0.22704925	1.3562855	0.0718232	0.25529206	1.0	228	tags=43%, list=30%, signal=55%	
CUI_TCF21_TARGETS_2_UP	CUI_TCF21_TARGETS_2_UP		35	0.2656193	1.3513143	0.094545454	0.25959513	1.0	118	tags=29%, list=15%, signal=32%	
SANSOM_APC_TARGETS_UP	SANSOM_APC_TARGETS_UP		15	0.35455233	1.3457118	0.1491228	0.2644607	1.0	307	tags=73%, list=40%, signal=120%	
HUMMERICH_SKIN_CANCER_PROGRESSION_UP	HUMMERICH_SKIN_CANCER_PROGRESSION_UP		20	0.3051554	1.3439205	0.10091743	0.26524365	1.0	141	tags=40%, list=18%, signal=48%	
VECCHI_GASTRIC_CANCER_EARLY_UP	VECCHI_GASTRIC_CANCER_EARLY_UP		42	0.25679386	1.3420935	0.11983471	0.2658564	1.0	224	tags=45%, list=29%, signal=60%	
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_DN	CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_DN		23	0.30353352	1.339654	0.15	0.26716793	1.0	78	tags=26%, list=10%, signal=28%	
ALFANO_MYC_TARGETS	ALFANO_MYC_TARGETS		26	0.2892332	1.3271781	0.13220339	0.28033376	1.0	139	tags=35%, list=18%, signal=41%	
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_DN	DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_DN		20	0.29944086	1.3260447	0.17737003	0.2802969	1.0	49	tags=20%, list=6%, signal=21%	
NUYTTEN_NIPP1_TARGETS_UP	NUYTTEN_NIPP1_TARGETS_UP		32	0.25528547	1.3243434	0.16287878	0.28061557	1.0	142	tags=34%, list=18%, signal=40%	
GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP	GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP		79	0.20908909	1.3209084	0.09580839	0.28305703	1.0	175	tags=32%, list=23%, signal=37%	
KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN	KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN		21	0.3046661	1.3191569	0.12025317	0.28402558	1.0	146	tags=38%, list=19%, signal=46%	
MARSON_FOXP3_TARGETS_UP	MARSON_FOXP3_TARGETS_UP		17	0.34306177	1.3181419	0.15317918	0.28397185	1.0	58	tags=24%, list=8%, signal=25%	
IVANOVA_HEMATOPOIESIS_STEM_CELL_AND_PROGENITOR	IVANOVA_HEMATOPOIESIS_STEM_CELL_AND_PROGENITOR		27	0.28353298	1.3153011	0.1396104	0.2859353	1.0	157	tags=33%, list=20%, signal=40%	
MEBARKI_HCC_PROGENITOR_WNT_UP	MEBARKI_HCC_PROGENITOR_WNT_UP		15	0.3385632	1.311301	0.15846995	0.28919363	1.0	121	tags=40%, list=16%, signal=47%	
WEST_ADRENOCORTICAL_TUMOR_UP	WEST_ADRENOCORTICAL_TUMOR_UP		16	0.3381687	1.3086649	0.16519174	0.29100478	1.0	285	tags=69%, list=37%, signal=107%	
BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_UP	BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_UP		24	0.28588808	1.3070838	0.14950167	0.29140437	1.0	226	tags=50%, list=29%, signal=69%	
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT		66	0.2148399	1.3058174	0.120192304	0.2914551	1.0	49	tags=15%, list=6%, signal=15%	
GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_DN	GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_DN		18	0.31857213	1.2973922	0.16216215	0.30053723	1.0	154	tags=44%, list=20%, signal=54%	
MARTINEZ_TP53_TARGETS_DN	MARTINEZ_TP53_TARGETS_DN		60	0.22101581	1.2934272	0.12676056	0.30424336	1.0	184	tags=35%, list=24%, signal=42%	
FERNANDEZ_BOUND_BY_MYC	FERNANDEZ_BOUND_BY_MYC		15	0.32446778	1.2900537	0.21142857	0.30685815	1.0	106	tags=33%, list=14%, signal=38%	
PHONG_TNF_RESPONSE_VIA_P38_PARTIAL	PHONG_TNF_RESPONSE_VIA_P38_PARTIAL		18	0.31377438	1.2825414	0.21580547	0.31496084	1.0	423	tags=89%, list=55%, signal=193%	
MITSIADES_RESPONSE_TO_APLIDIN_UP	MITSIADES_RESPONSE_TO_APLIDIN_UP		28	0.26524696	1.276467	0.16730037	0.32139415	1.0	237	tags=54%, list=31%, signal=75%	
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_1	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_1		28	0.26590142	1.2699041	0.14144737	0.32832518	1.0	124	tags=29%, list=16%, signal=33%	
FARMER_BREAST_CANCER_APOCRINE_VS_BASAL	FARMER_BREAST_CANCER_APOCRINE_VS_BASAL		36	0.24246813	1.2652626	0.15853658	0.3325331	1.0	33	tags=14%, list=4%, signal=14%	
LAIHO_COLORECTAL_CANCER_SERRATED_UP	LAIHO_COLORECTAL_CANCER_SERRATED_UP		21	0.29948002	1.2634232	0.19148937	0.33351615	1.0	252	tags=62%, list=33%, signal=90%	
KUMAR_TARGETS_OF_MLL_AF9_FUSION	KUMAR_TARGETS_OF_MLL_AF9_FUSION		35	0.24994819	1.2629166	0.16129032	0.33250093	1.0	160	tags=37%, list=21%, signal=45%	
BOUDOUKHA_BOUND_BY_IGF2BP2	BOUDOUKHA_BOUND_BY_IGF2BP2		17	0.33144313	1.2624742	0.2132964	0.33153796	1.0	153	tags=35%, list=20%, signal=43%	
REACTOME_MEMBRANE_TRAFFICKING	REACTOME_MEMBRANE_TRAFFICKING		34	0.25345048	1.2620096	0.18688525	0.33065844	1.0	248	tags=50%, list=32%, signal=71%	
SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_UP	SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_UP		57	0.21974961	1.2619464	0.17224881	0.32919943	1.0	76	tags=23%, list=10%, signal=23%	
REACTOME_TRANSLATION	REACTOME_TRANSLATION		58	0.21551085	1.2553717	0.17757009	0.33638558	1.0	49	tags=16%, list=6%, signal=15%	
SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6	SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6		23	0.28116134	1.2538204	0.14982578	0.33688223	1.0	204	tags=43%, list=27%, signal=57%	
JIANG_HYPOXIA_NORMAL	JIANG_HYPOXIA_NORMAL		22	0.28633943	1.2504935	0.2	0.34015095	1.0	158	tags=36%, list=21%, signal=44%	
DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_UP	DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_UP		20	0.29067558	1.2498369	0.20900321	0.33943498	1.0	341	tags=75%, list=44%, signal=131%	
MARTENS_BOUND_BY_PML_RARA_FUSION	MARTENS_BOUND_BY_PML_RARA_FUSION		23	0.27816203	1.2497927	0.16224189	0.3379108	1.0	160	tags=35%, list=21%, signal=43%	
PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_DN	PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_DN		24	0.2804857	1.2442592	0.15335463	0.3440501	1.0	69	tags=25%, list=9%, signal=27%	
CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN	CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN		20	0.30216128	1.2415758	0.21118012	0.3461419	1.0	291	tags=70%, list=38%, signal=110%	
FORTSCHEGGER_PHF8_TARGETS_DN	FORTSCHEGGER_PHF8_TARGETS_DN		61	0.21173385	1.2399874	0.15463917	0.34688032	1.0	344	tags=64%, list=45%, signal=107%	
CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_DN	CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_DN		26	0.26764563	1.2374613	0.19934641	0.3487691	1.0	85	tags=27%, list=11%, signal=29%	
GEORGES_TARGETS_OF_MIR192_AND_MIR215	GEORGES_TARGETS_OF_MIR192_AND_MIR215		37	0.24266279	1.2333125	0.18045112	0.3527637	1.0	295	tags=62%, list=38%, signal=96%	
WANG_SMARCE1_TARGETS_UP	WANG_SMARCE1_TARGETS_UP		18	0.30792758	1.2310221	0.2369146	0.35449788	1.0	231	tags=56%, list=30%, signal=78%	
JAATINEN_HEMATOPOIETIC_STEM_CELL_UP	JAATINEN_HEMATOPOIETIC_STEM_CELL_UP		16	0.31030536	1.2279198	0.22701149	0.3572014	1.0	33	tags=25%, list=4%, signal=26%	
KAAB_FAILED_HEART_ATRIUM_DN	KAAB_FAILED_HEART_ATRIUM_DN		20	0.28046387	1.2242706	0.2345679	0.36114645	1.0	264	tags=55%, list=34%, signal=82%	
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES		65	0.19693798	1.2236379	0.18343195	0.3603836	1.0	59	tags=17%, list=8%, signal=17%	
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_UP	MOREAUX_MULTIPLE_MYELOMA_BY_TACI_UP		18	0.29983878	1.2210866	0.24776119	0.36254057	1.0	163	tags=39%, list=21%, signal=48%	
SERVITJA_LIVER_HNF1A_TARGETS_UP	SERVITJA_LIVER_HNF1A_TARGETS_UP		15	0.32518107	1.219523	0.21635884	0.36313194	1.0	28	tags=27%, list=4%, signal=27%	
HILLION_HMGA1B_TARGETS	HILLION_HMGA1B_TARGETS		23	0.27027765	1.2190992	0.2358804	0.3621818	1.0	121	tags=30%, list=16%, signal=35%	
WINTER_HYPOXIA_METAGENE	WINTER_HYPOXIA_METAGENE		35	0.24320434	1.21798	0.20703125	0.36203367	1.0	155	tags=43%, list=20%, signal=51%	
KIM_WT1_TARGETS_12HR_DN	KIM_WT1_TARGETS_12HR_DN		18	0.30331537	1.2178637	0.22005571	0.3606032	1.0	395	tags=83%, list=51%, signal=167%	
ENK_UV_RESPONSE_EPIDERMIS_DN	ENK_UV_RESPONSE_EPIDERMIS_DN		42	0.22719017	1.2149589	0.19354838	0.36310032	1.0	47	tags=17%, list=6%, signal=17%	
MALONEY_RESPONSE_TO_17AAG_DN	MALONEY_RESPONSE_TO_17AAG_DN		17	0.30220467	1.2061938	0.23180594	0.37466863	1.0	289	tags=71%, list=38%, signal=111%	
BILD_HRAS_ONCOGENIC_SIGNATURE	BILD_HRAS_ONCOGENIC_SIGNATURE		27	0.2573657	1.2012668	0.20503597	0.37976766	1.0	321	tags=67%, list=42%, signal=110%	
ELVIDGE_HIF1A_AND_HIF2A_TARGETS_DN	ELVIDGE_HIF1A_AND_HIF2A_TARGETS_DN		17	0.29607257	1.1988703	0.24	0.3815804	1.0	155	tags=41%, list=20%, signal=50%	
GARY_CD5_TARGETS_UP	GARY_CD5_TARGETS_UP		34	0.23887143	1.1978221	0.25301206	0.381423	1.0	172	tags=38%, list=22%, signal=47%	
SASAKI_ADULT_T_CELL_LEUKEMIA	SASAKI_ADULT_T_CELL_LEUKEMIA		15	0.30803686	1.1952277	0.24590164	0.3833262	1.0	383	tags=80%, list=50%, signal=156%	
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP	AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP		17	0.2964795	1.1796143	0.24778761	0.40445682	1.0	482	tags=94%, list=63%, signal=247%	
MULLIGHAN_MLL_SIGNATURE_1_UP	MULLIGHAN_MLL_SIGNATURE_1_UP		29	0.24664444	1.178076	0.25827813	0.40524125	1.0	91	tags=21%, list=12%, signal=23%	
LEE_BMP2_TARGETS_DN	LEE_BMP2_TARGETS_DN		32	0.24368928	1.1754751	0.24113475	0.4074805	1.0	168	tags=41%, list=22%, signal=50%	
MONNIER_POSTRADIATION_TUMOR_ESCAPE_UP	MONNIER_POSTRADIATION_TUMOR_ESCAPE_UP		17	0.29936212	1.1739008	0.2637681	0.4081385	1.0	216	tags=53%, list=28%, signal=72%	
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION		18	0.2910018	1.1718165	0.24534161	0.4100053	1.0	166	tags=50%, list=22%, signal=62%	
ENK_UV_RESPONSE_KERATINOCYTE_UP	ENK_UV_RESPONSE_KERATINOCYTE_UP		77	0.18376422	1.1584226	0.24691358	0.42883843	1.0	80	tags=17%, list=10%, signal=17%	
HELLER_HDAC_TARGETS_DN	HELLER_HDAC_TARGETS_DN		19	0.2800989	1.157788	0.2875	0.4281427	1.0	163	tags=37%, list=21%, signal=46%	
MARSON_BOUND_BY_FOXP3_UNSTIMULATED	MARSON_BOUND_BY_FOXP3_UNSTIMULATED		77	0.18555318	1.1516443	0.25625	0.43631735	1.0	196	tags=38%, list=25%, signal=45%	
GRYDER_PAX3FOXO1_TOP_ENHANCERS	GRYDER_PAX3FOXO1_TOP_ENHANCERS		28	0.24551764	1.1503332	0.29	0.43650198	1.0	238	tags=50%, list=31%, signal=70%	
JOHNSTONE_PARVB_TARGETS_2_DN	JOHNSTONE_PARVB_TARGETS_2_DN		19	0.28758243	1.148386	0.3003003	0.43771982	1.0	217	tags=53%, list=28%, signal=72%	
COLDREN_GEFITINIB_RESISTANCE_DN	COLDREN_GEFITINIB_RESISTANCE_DN		20	0.27220228	1.1459631	0.3069909	0.43965897	1.0	149	tags=45%, list=19%, signal=54%	
GROSS_HYPOXIA_VIA_ELK3_DN	GROSS_HYPOXIA_VIA_ELK3_DN		16	0.296262	1.1452851	0.273743	0.43889436	1.0	204	tags=63%, list=27%, signal=83%	
FOSTER_TOLERANT_MACROPHAGE_DN	FOSTER_TOLERANT_MACROPHAGE_DN		23	0.2563761	1.1427075	0.303125	0.44088742	1.0	295	tags=61%, list=38%, signal=96%	
BASSO_B_LYMPHOCYTE_NETWORK	BASSO_B_LYMPHOCYTE_NETWORK		17	0.28540772	1.1411703	0.29577464	0.44148755	1.0	328	tags=71%, list=43%, signal=120%	
BROWNE_HCMV_INFECTION_14HR_DN	BROWNE_HCMV_INFECTION_14HR_DN		22	0.2604094	1.1394708	0.3044776	0.44254428	1.0	209	tags=50%, list=27%, signal=67%	
DANG_REGULATED_BY_MYC_DN	DANG_REGULATED_BY_MYC_DN		32	0.23572035	1.1390547	0.2982456	0.44149184	1.0	132	tags=34%, list=17%, signal=40%	
BAELDE_DIABETIC_NEPHROPATHY_DN	BAELDE_DIABETIC_NEPHROPATHY_DN		40	0.20998974	1.1347009	0.28957528	0.44641683	1.0	326	tags=63%, list=42%, signal=103%	
PHONG_TNF_RESPONSE_NOT_VIA_P38	PHONG_TNF_RESPONSE_NOT_VIA_P38		25	0.24525933	1.1307348	0.31847134	0.4512066	1.0	321	tags=64%, list=42%, signal=106%	
CHEN_METABOLIC_SYNDROM_NETWORK	CHEN_METABOLIC_SYNDROM_NETWORK		102	0.16589506	1.1277342	0.2647059	0.45417136	1.0	151	tags=27%, list=20%, signal=30%	
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_UP	SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_UP		65	0.18306263	1.121556	0.29411766	0.4625835	1.0	306	tags=57%, list=40%, signal=87%	
RODRIGUES_NTN1_TARGETS_DN	RODRIGUES_NTN1_TARGETS_DN		24	0.24245232	1.1207347	0.3146853	0.46205232	1.0	68	tags=21%, list=9%, signal=22%	
PUJANA_CHEK2_PCC_NETWORK	PUJANA_CHEK2_PCC_NETWORK		53	0.19772011	1.1187667	0.3141593	0.46331826	1.0	292	tags=55%, list=38%, signal=82%	
TOYOTA_TARGETS_OF_MIR34B_AND_MIR34C	TOYOTA_TARGETS_OF_MIR34B_AND_MIR34C		16	0.2828887	1.1176174	0.30813953	0.46334237	1.0	321	tags=69%, list=42%, signal=116%	
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP	WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP		19	0.26790857	1.1175821	0.31321838	0.461618	1.0	189	tags=47%, list=25%, signal=61%	
