NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_ION_TRANSPORT	GO_ION_TRANSPORT		124	-0.22331743	-1.1160785	0.30778033	0.9347458	1.0	119	tags=22%, list=15%, signal=22%	
GO_PROTEIN_MATURATION	GO_PROTEIN_MATURATION		28	-0.30093843	-1.1152921	0.3467626	0.92950916	1.0	175	tags=39%, list=23%, signal=49%	
GO_SODIUM_ION_TRANSPORT	GO_SODIUM_ION_TRANSPORT		15	-0.36599284	-1.1103147	0.37402192	0.93669784	1.0	164	tags=40%, list=21%, signal=50%	
GO_RESPONSE_TO_INORGANIC_SUBSTANCE	GO_RESPONSE_TO_INORGANIC_SUBSTANCE		53	-0.26087973	-1.1091509	0.33628318	0.9327326	1.0	102	tags=26%, list=13%, signal=28%	
GO_RESPONSE_TO_INTERFERON_GAMMA	GO_RESPONSE_TO_INTERFERON_GAMMA		23	-0.31926385	-1.1055213	0.33619457	0.93594944	1.0	169	tags=39%, list=22%, signal=49%	
GO_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY	GO_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY		53	-0.2595811	-1.1025968	0.3484456	0.9371332	1.0	45	tags=11%, list=6%, signal=11%	
GO_RESPONSE_TO_INTERLEUKIN_1	GO_RESPONSE_TO_INTERLEUKIN_1		25	-0.30924448	-1.1023097	0.33474576	0.9309465	1.0	222	tags=56%, list=29%, signal=76%	
GO_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM	GO_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM		16	-0.35725337	-1.1020755	0.36874053	0.92469263	1.0	222	tags=63%, list=29%, signal=86%	
GO_IMPORT_INTO_CELL	GO_IMPORT_INTO_CELL		17	-0.34067926	-1.0997983	0.37272727	0.92409855	1.0	127	tags=35%, list=17%, signal=41%	
GO_REGULATION_OF_CELL_CELL_ADHESION	GO_REGULATION_OF_CELL_CELL_ADHESION		31	-0.29130653	-1.0990201	0.36953455	0.9194605	1.0	84	tags=23%, list=11%, signal=24%	
GO_IMMUNE_EFFECTOR_PROCESS	GO_IMMUNE_EFFECTOR_PROCESS		94	-0.23148154	-1.0985991	0.35972062	0.91386217	1.0	45	tags=10%, list=6%, signal=9%	
GO_RESPONSE_TO_VIRUS	GO_RESPONSE_TO_VIRUS		17	-0.3439368	-1.096471	0.35626912	0.9129785	1.0	87	tags=18%, list=11%, signal=19%	
GO_NEGATIVE_REGULATION_OF_CELL_ADHESION	GO_NEGATIVE_REGULATION_OF_CELL_ADHESION		20	-0.3269689	-1.0961648	0.3678832	0.9072907	1.0	84	tags=25%, list=11%, signal=27%	
GO_HORMONE_METABOLIC_PROCESS	GO_HORMONE_METABOLIC_PROCESS		27	-0.30421975	-1.0950738	0.3543759	0.9037646	1.0	253	tags=52%, list=33%, signal=75%	
GO_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT	GO_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT		21	-0.31825718	-1.0929471	0.35714287	0.9031252	1.0	83	tags=24%, list=11%, signal=26%	
GO_NEGATIVE_REGULATION_OF_PROTEOLYSIS	GO_NEGATIVE_REGULATION_OF_PROTEOLYSIS		31	-0.2906482	-1.0921621	0.36798906	0.89892584	1.0	28	tags=10%, list=4%, signal=10%	
GO_ICOSANOID_METABOLIC_PROCESS	GO_ICOSANOID_METABOLIC_PROCESS		17	-0.3395543	-1.0905305	0.37384614	0.8971759	1.0	81	tags=29%, list=11%, signal=32%	
GO_RAS_PROTEIN_SIGNAL_TRANSDUCTION	GO_RAS_PROTEIN_SIGNAL_TRANSDUCTION		16	-0.34645653	-1.0779035	0.3853211	0.92377543	1.0	23	tags=13%, list=3%, signal=13%	
GO_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS	GO_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS		20	-0.32497463	-1.0755447	0.3826607	0.92378974	1.0	54	tags=15%, list=7%, signal=16%	
GO_REGULATION_OF_CELL_ADHESION	GO_REGULATION_OF_CELL_ADHESION		57	-0.2501105	-1.0750662	0.38271606	0.91879994	1.0	65	tags=14%, list=8%, signal=14%	
GO_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	GO_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS		73	-0.23941849	-1.0724189	0.36702767	0.91953164	1.0	226	tags=40%, list=29%, signal=51%	
GO_REGULATION_OF_PEPTIDE_TRANSPORT	GO_REGULATION_OF_PEPTIDE_TRANSPORT		48	-0.26118043	-1.0720053	0.3910828	0.9144948	1.0	98	tags=21%, list=13%, signal=22%	
GO_REGULATION_OF_PEPTIDASE_ACTIVITY	GO_REGULATION_OF_PEPTIDASE_ACTIVITY		42	-0.26426467	-1.069082	0.37598944	0.9162857	1.0	93	tags=19%, list=12%, signal=20%	
GO_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	GO_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION		17	-0.329022	-1.0677147	0.39567232	0.9134821	1.0	23	tags=12%, list=3%, signal=12%	
GO_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS	GO_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS		23	-0.3098135	-1.067642	0.38157895	0.90764624	1.0	78	tags=22%, list=10%, signal=23%	
GO_REGULATION_OF_STEM_CELL_DIFFERENTIATION	GO_REGULATION_OF_STEM_CELL_DIFFERENTIATION		15	-0.34511238	-1.0618284	0.413522	0.916687	1.0	295	tags=67%, list=38%, signal=106%	
GO_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS	GO_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS		18	-0.323048	-1.0537288	0.4181818	0.93100065	1.0	169	tags=44%, list=22%, signal=56%	
GO_FATTY_ACID_BIOSYNTHETIC_PROCESS	GO_FATTY_ACID_BIOSYNTHETIC_PROCESS		19	-0.3240439	-1.0508822	0.4238806	0.9322472	1.0	23	tags=16%, list=3%, signal=16%	
GO_POSITIVE_REGULATION_OF_ION_TRANSPORT	GO_POSITIVE_REGULATION_OF_ION_TRANSPORT		20	-0.3223897	-1.0501314	0.4170274	0.9281619	1.0	127	tags=35%, list=17%, signal=41%	
GO_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	GO_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE		43	-0.2614681	-1.0478057	0.40350878	0.92780465	1.0	93	tags=21%, list=12%, signal=22%	
GO_ACTIVATION_OF_IMMUNE_RESPONSE	GO_ACTIVATION_OF_IMMUNE_RESPONSE		34	-0.27494466	-1.0444663	0.42777777	0.9299698	1.0	222	tags=47%, list=29%, signal=63%	
GO_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS	GO_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS		28	-0.28687212	-1.0371876	0.43820226	0.942403	1.0	222	tags=46%, list=29%, signal=63%	
GO_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	GO_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS		64	-0.23251477	-1.0327097	0.42385787	0.947831	1.0	283	tags=52%, list=37%, signal=75%	
GO_SEXUAL_REPRODUCTION	GO_SEXUAL_REPRODUCTION		32	-0.26835322	-1.0303037	0.4328767	0.94795954	1.0	186	tags=38%, list=24%, signal=47%	
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	GO_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION		15	-0.33305278	-1.0266938	0.43505478	0.95103186	1.0	60	tags=20%, list=8%, signal=21%	
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	GO_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS		34	-0.2680812	-1.0265025	0.45441988	0.9456233	1.0	222	tags=41%, list=29%, signal=55%	
GO_REGULATION_OF_ION_TRANSPORT	GO_REGULATION_OF_ION_TRANSPORT		40	-0.25668684	-1.0190073	0.44884038	0.95806247	1.0	127	tags=28%, list=17%, signal=31%	
GO_REGULATION_OF_SYMBIOTIC_PROCESS	GO_REGULATION_OF_SYMBIOTIC_PROCESS		15	-0.32865927	-1.0142014	0.45820433	0.96397823	1.0	143	tags=33%, list=19%, signal=40%	
GO_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS	GO_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS		75	-0.22298695	-1.0124279	0.46091014	0.9622922	1.0	222	tags=39%, list=29%, signal=49%	
GO_CELL_CELL_SIGNALING	GO_CELL_CELL_SIGNALING		78	-0.2226388	-1.0121393	0.4537608	0.9572208	1.0	102	tags=22%, list=13%, signal=23%	
GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION		18	-0.3179428	-1.0111403	0.43276662	0.9538769	1.0	340	tags=72%, list=44%, signal=126%	
GO_NIK_NF_KAPPAB_SIGNALING	GO_NIK_NF_KAPPAB_SIGNALING		20	-0.29764277	-1.0094471	0.46379045	0.9522184	1.0	295	tags=70%, list=38%, signal=111%	
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION		17	-0.30506828	-1.0090646	0.45645645	0.9475704	1.0	60	tags=18%, list=8%, signal=19%	
GO_CHEMICAL_HOMEOSTASIS	GO_CHEMICAL_HOMEOSTASIS		78	-0.21954101	-1.0080923	0.4413543	0.9445369	1.0	102	tags=19%, list=13%, signal=20%	
GO_LEUKOCYTE_MIGRATION	GO_LEUKOCYTE_MIGRATION		40	-0.24841437	-1.0068973	0.45	0.94203115	1.0	87	tags=20%, list=11%, signal=21%	
GO_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	GO_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY		44	-0.24360296	-1.0067836	0.43983957	0.9368418	1.0	102	tags=20%, list=13%, signal=22%	
GO_REGULATION_OF_MAPK_CASCADE	GO_REGULATION_OF_MAPK_CASCADE		36	-0.2613954	-1.001484	0.46730244	0.9439354	1.0	84	tags=19%, list=11%, signal=21%	
GO_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	GO_CYTOKINE_MEDIATED_SIGNALING_PATHWAY		64	-0.2304661	-0.9985153	0.49095607	0.9457427	1.0	93	tags=20%, list=12%, signal=21%	
GO_MULTICELLULAR_ORGANISM_REPRODUCTION	GO_MULTICELLULAR_ORGANISM_REPRODUCTION		33	-0.26007298	-0.997203	0.47540984	0.94363576	1.0	186	tags=39%, list=24%, signal=50%	
GO_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE	GO_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE		21	-0.29462627	-0.995259	0.4801762	0.9428372	1.0	245	tags=48%, list=32%, signal=68%	
GO_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	GO_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS		44	-0.24470921	-0.99460816	0.4811321	0.939101	1.0	166	tags=34%, list=22%, signal=41%	
GO_DETECTION_OF_STIMULUS	GO_DETECTION_OF_STIMULUS		17	-0.31589314	-0.98769087	0.48255813	0.94980264	1.0	245	tags=53%, list=32%, signal=76%	
GO_CELLULAR_RESPIRATION	GO_CELLULAR_RESPIRATION		38	-0.24383546	-0.98283595	0.46492434	0.9558162	1.0	317	tags=61%, list=41%, signal=98%	
GO_REGULATION_OF_LEUKOCYTE_MIGRATION	GO_REGULATION_OF_LEUKOCYTE_MIGRATION		19	-0.30401582	-0.9797689	0.49167928	0.9576078	1.0	60	tags=21%, list=8%, signal=22%	
GO_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GO_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		70	-0.21914892	-0.9777674	0.4987715	0.9569675	1.0	67	tags=13%, list=9%, signal=13%	
GO_REGULATION_OF_T_CELL_ACTIVATION	GO_REGULATION_OF_T_CELL_ACTIVATION		21	-0.28775465	-0.97702897	0.48125938	0.9535207	1.0	84	tags=24%, list=11%, signal=26%	
GO_LEUKOCYTE_MEDIATED_IMMUNITY	GO_LEUKOCYTE_MEDIATED_IMMUNITY		75	-0.21458372	-0.9764522	0.50961536	0.9497239	1.0	94	tags=16%, list=12%, signal=16%	
GO_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	GO_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION		42	-0.24091056	-0.9752721	0.47019866	0.9472731	1.0	148	tags=24%, list=19%, signal=28%	
GO_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY	GO_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY		85	-0.20695548	-0.97486126	0.52488154	0.943176	1.0	102	tags=18%, list=13%, signal=18%	
GO_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	GO_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION		17	-0.3023408	-0.9709783	0.48466256	0.9471336	1.0	20	tags=12%, list=3%, signal=12%	
GO_PROTEIN_POLYUBIQUITINATION	GO_PROTEIN_POLYUBIQUITINATION		17	-0.29959908	-0.9695224	0.5030769	0.94538283	1.0	222	tags=53%, list=29%, signal=73%	
GO_RESPONSE_TO_METAL_ION	GO_RESPONSE_TO_METAL_ION		33	-0.25248346	-0.96851826	0.5046854	0.94252986	1.0	102	tags=27%, list=13%, signal=30%	
GO_REGULATION_OF_GTPASE_ACTIVITY	GO_REGULATION_OF_GTPASE_ACTIVITY		16	-0.30959892	-0.9679573	0.49144635	0.9388895	1.0	53	tags=19%, list=7%, signal=20%	
GO_CANONICAL_WNT_SIGNALING_PATHWAY	GO_CANONICAL_WNT_SIGNALING_PATHWAY		24	-0.27553183	-0.9648727	0.50512445	0.9406622	1.0	222	tags=50%, list=29%, signal=68%	
GO_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	GO_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION		15	-0.31712556	-0.96320033	0.48538962	0.9390937	1.0	156	tags=40%, list=20%, signal=49%	
GO_FC_RECEPTOR_SIGNALING_PATHWAY	GO_FC_RECEPTOR_SIGNALING_PATHWAY		23	-0.27272502	-0.9623337	0.53125	0.9360481	1.0	222	tags=48%, list=29%, signal=65%	
GO_GLYCOPROTEIN_METABOLIC_PROCESS	GO_GLYCOPROTEIN_METABOLIC_PROCESS		24	-0.27597874	-0.95910794	0.51023394	0.9382679	1.0	54	tags=13%, list=7%, signal=13%	
GO_OXIDATION_REDUCTION_PROCESS	GO_OXIDATION_REDUCTION_PROCESS		121	-0.19511707	-0.95639896	0.5365579	0.9393346	1.0	321	tags=53%, list=42%, signal=77%	
GO_MYELOID_LEUKOCYTE_ACTIVATION	GO_MYELOID_LEUKOCYTE_ACTIVATION		72	-0.21106872	-0.95637715	0.53414637	0.93460053	1.0	67	tags=13%, list=9%, signal=12%	
GO_CONNECTIVE_TISSUE_DEVELOPMENT	GO_CONNECTIVE_TISSUE_DEVELOPMENT		15	-0.3065887	-0.95473236	0.52623457	0.93337667	1.0	122	tags=33%, list=16%, signal=39%	
GO_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	GO_POST_TRANSLATIONAL_PROTEIN_MODIFICATION		23	-0.27449137	-0.953915	0.5206107	0.93020463	1.0	222	tags=43%, list=29%, signal=59%	
GO_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	GO_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS		59	-0.21712269	-0.95346665	0.5254027	0.9264419	1.0	196	tags=34%, list=25%, signal=42%	
GO_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	GO_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS		62	-0.21801466	-0.95116985	0.53178483	0.9266606	1.0	53	tags=11%, list=7%, signal=11%	
GO_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	GO_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS		32	-0.24816035	-0.94848084	0.53120667	0.9279235	1.0	84	tags=19%, list=11%, signal=20%	
GO_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	GO_CARBOHYDRATE_BIOSYNTHETIC_PROCESS		17	-0.302745	-0.9464222	0.5256024	0.9275461	1.0	95	tags=24%, list=12%, signal=26%	
GO_INSULIN_SECRETION	GO_INSULIN_SECRETION		15	-0.30844775	-0.9419946	0.5330261	0.9322761	1.0	98	tags=33%, list=13%, signal=37%	
GO_BEHAVIOR	GO_BEHAVIOR		26	-0.26289633	-0.9362872	0.52028984	0.93963367	1.0	186	tags=35%, list=24%, signal=44%	
GO_PEPTIDYL_TYROSINE_MODIFICATION	GO_PEPTIDYL_TYROSINE_MODIFICATION		19	-0.28340274	-0.9353641	0.5419162	0.936908	1.0	20	tags=11%, list=3%, signal=11%	
GO_RESPONSE_TO_HORMONE	GO_RESPONSE_TO_HORMONE		66	-0.20853847	-0.93212354	0.5382716	0.93928534	1.0	106	tags=17%, list=14%, signal=18%	
GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING	GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING		31	-0.24641505	-0.93109035	0.5344585	0.9369633	1.0	222	tags=45%, list=29%, signal=61%	
GO_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION	GO_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION		15	-0.30138546	-0.92921364	0.54037267	0.9363068	1.0	84	tags=20%, list=11%, signal=22%	
GO_RESPONSE_TO_OXYGEN_LEVELS	GO_RESPONSE_TO_OXYGEN_LEVELS		44	-0.2285704	-0.92888576	0.5440977	0.932432	1.0	222	tags=39%, list=29%, signal=51%	
GO_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS	GO_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS		23	-0.26628283	-0.92820394	0.5572843	0.9293325	1.0	149	tags=35%, list=19%, signal=42%	
GO_REGULATION_OF_MRNA_CATABOLIC_PROCESS	GO_REGULATION_OF_MRNA_CATABOLIC_PROCESS		19	-0.28122848	-0.9258616	0.5609398	0.9298916	1.0	340	tags=68%, list=44%, signal=120%	
GO_T_CELL_ACTIVATION	GO_T_CELL_ACTIVATION		29	-0.25009736	-0.92409164	0.57081544	0.92917925	1.0	84	tags=21%, list=11%, signal=22%	
GO_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL	GO_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL		17	-0.285743	-0.92215663	0.5450311	0.92851424	1.0	264	tags=65%, list=34%, signal=96%	
GO_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	GO_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE		20	-0.28093252	-0.9217514	0.5530643	0.92501247	1.0	222	tags=50%, list=29%, signal=68%	
GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS		21	-0.26574603	-0.91859937	0.53869045	0.926686	1.0	222	tags=48%, list=29%, signal=65%	
GO_REGULATION_OF_BLOOD_CIRCULATION	GO_REGULATION_OF_BLOOD_CIRCULATION		19	-0.27732515	-0.918519	0.56635803	0.9225104	1.0	115	tags=26%, list=15%, signal=30%	
GO_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	GO_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION		60	-0.2099896	-0.91799635	0.5831202	0.91933095	1.0	84	tags=15%, list=11%, signal=16%	
GO_REGULATION_OF_HEMOPOIESIS	GO_REGULATION_OF_HEMOPOIESIS		41	-0.23001856	-0.9168447	0.56358767	0.9174015	1.0	298	tags=59%, list=39%, signal=90%	
GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY	GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY		17	-0.28387204	-0.9164722	0.5505618	0.91393924	1.0	316	tags=59%, list=41%, signal=98%	
GO_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN	GO_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN		28	-0.25141832	-0.9162835	0.56213874	0.9101652	1.0	317	tags=64%, list=41%, signal=105%	
GO_CELL_CELL_SIGNALING_BY_WNT	GO_CELL_CELL_SIGNALING_BY_WNT		31	-0.24641505	-0.91056025	0.57223797	0.9175529	1.0	222	tags=45%, list=29%, signal=61%	
GO_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS	GO_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS		59	-0.21024352	-0.90752727	0.5959339	0.9190881	1.0	226	tags=37%, list=29%, signal=49%	
GO_STEROID_METABOLIC_PROCESS	GO_STEROID_METABOLIC_PROCESS		39	-0.22740872	-0.9059912	0.6055777	0.91789407	1.0	226	tags=41%, list=29%, signal=55%	
GO_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS	GO_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS		26	-0.25342885	-0.9010833	0.5716332	0.9234526	1.0	28	tags=12%, list=4%, signal=12%	
GO_OXIDATIVE_PHOSPHORYLATION	GO_OXIDATIVE_PHOSPHORYLATION		41	-0.22390415	-0.90094966	0.5714286	0.9195927	1.0	317	tags=61%, list=41%, signal=98%	
GO_REGULATION_OF_MUSCLE_CONTRACTION	GO_REGULATION_OF_MUSCLE_CONTRACTION		16	-0.28724915	-0.89718485	0.57251906	0.9227158	1.0	102	tags=25%, list=13%, signal=28%	
GO_RESPONSE_TO_XENOBIOTIC_STIMULUS	GO_RESPONSE_TO_XENOBIOTIC_STIMULUS		24	-0.25753507	-0.8970361	0.5682159	0.91894567	1.0	94	tags=25%, list=12%, signal=28%	
GO_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GO_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS		21	-0.26591036	-0.8871263	0.6063218	0.9332755	1.0	67	tags=19%, list=9%, signal=20%	
GO_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	GO_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS		56	-0.2070558	-0.887058	0.6293532	0.9293345	1.0	84	tags=14%, list=11%, signal=15%	
GO_SIGNAL_TRANSDUCTION_BY_PROTEIN_PHOSPHORYLATION	GO_SIGNAL_TRANSDUCTION_BY_PROTEIN_PHOSPHORYLATION		56	-0.20659351	-0.8840804	0.60273975	0.9309006	1.0	222	tags=38%, list=29%, signal=49%	
GO_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	GO_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION		19	-0.27034837	-0.88375056	0.5975794	0.92748964	1.0	60	tags=16%, list=8%, signal=17%	
GO_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION	GO_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION		79	-0.19083858	-0.8835161	0.61904764	0.92399114	1.0	89	tags=14%, list=12%, signal=14%	
GO_GAMETE_GENERATION	GO_GAMETE_GENERATION		26	-0.2463121	-0.88276225	0.5928571	0.9214319	1.0	186	tags=38%, list=24%, signal=49%	
GO_REGULATION_OF_RESPONSE_TO_STRESS	GO_REGULATION_OF_RESPONSE_TO_STRESS		106	-0.18217584	-0.8823401	0.6545454	0.91828597	1.0	84	tags=12%, list=11%, signal=12%	
GO_POSITIVE_REGULATION_OF_TRANSPORT	GO_POSITIVE_REGULATION_OF_TRANSPORT		71	-0.1977747	-0.8798545	0.61782664	0.91880083	1.0	84	tags=15%, list=11%, signal=16%	
GO_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	GO_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY		66	-0.19886982	-0.87798345	0.63545567	0.91831326	1.0	94	tags=15%, list=12%, signal=16%	
GO_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	GO_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION		16	-0.27465105	-0.8648064	0.61846155	0.9383403	1.0	84	tags=25%, list=11%, signal=27%	
GO_REGULATION_OF_STEROID_METABOLIC_PROCESS	GO_REGULATION_OF_STEROID_METABOLIC_PROCESS		16	-0.2797387	-0.8611725	0.59133124	0.9408476	1.0	87	tags=25%, list=11%, signal=28%	
GO_STEROID_BIOSYNTHETIC_PROCESS	GO_STEROID_BIOSYNTHETIC_PROCESS		27	-0.23804474	-0.8603948	0.6239554	0.9382675	1.0	226	tags=41%, list=29%, signal=56%	
GO_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	GO_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT		27	-0.23405401	-0.85958624	0.625	0.9358112	1.0	317	tags=63%, list=41%, signal=103%	
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	GO_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION		15	-0.2846343	-0.8595281	0.6301587	0.93201435	1.0	45	tags=13%, list=6%, signal=14%	
GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION	GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION		20	-0.26461053	-0.858356	0.63103956	0.9302726	1.0	60	tags=15%, list=8%, signal=16%	
GO_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS	GO_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS		16	-0.2752547	-0.858046	0.6231231	0.9269815	1.0	272	tags=63%, list=35%, signal=95%	
GO_NERVOUS_SYSTEM_PROCESS	GO_NERVOUS_SYSTEM_PROCESS		35	-0.22515418	-0.85747546	0.62552595	0.924145	1.0	140	tags=26%, list=18%, signal=30%	
GO_POSITIVE_REGULATION_OF_GROWTH	GO_POSITIVE_REGULATION_OF_GROWTH		16	-0.2705067	-0.85426825	0.60653186	0.92562705	1.0	156	tags=31%, list=20%, signal=38%	
GO_REGULATION_OF_PROTEOLYSIS	GO_REGULATION_OF_PROTEOLYSIS		59	-0.19402438	-0.85376275	0.6716792	0.92273927	1.0	93	tags=15%, list=12%, signal=16%	
GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS		28	-0.22819245	-0.8535724	0.6296296	0.9193213	1.0	45	tags=14%, list=6%, signal=15%	
GO_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	GO_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION		17	-0.2674474	-0.85241556	0.6152648	0.9175522	1.0	222	tags=47%, list=29%, signal=65%	
GO_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	GO_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION		15	-0.27540973	-0.8522375	0.6132075	0.91416234	1.0	36	tags=13%, list=5%, signal=14%	
GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND		118	-0.17191844	-0.8464228	0.6952596	0.920697	1.0	100	tags=16%, list=13%, signal=16%	
