NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_CATION_TRANSPORT	GO_CATION_TRANSPORT		46	-0.17394742	-0.64010364	0.8492647	0.94779146	1.0	55	tags=17%, list=13%, signal=18%	
GO_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION		35	-0.18062921	-0.6361871	0.8359853	0.94437516	1.0	87	tags=31%, list=21%, signal=36%	
GO_SENSORY_ORGAN_DEVELOPMENT	GO_SENSORY_ORGAN_DEVELOPMENT		15	-0.22605279	-0.63258207	0.8325203	0.9405839	1.0	291	tags=93%, list=70%, signal=296%	
GO_METAL_ION_HOMEOSTASIS	GO_METAL_ION_HOMEOSTASIS		19	-0.21280849	-0.6238246	0.8398204	0.9419482	1.0	68	tags=26%, list=16%, signal=30%	
GO_POSITIVE_REGULATION_OF_CELLULAR_BIOSYNTHETIC_PROCESS	GO_POSITIVE_REGULATION_OF_CELLULAR_BIOSYNTHETIC_PROCESS		57	-0.16450487	-0.62234926	0.8690614	0.9361051	1.0	79	tags=26%, list=19%, signal=28%	
GO_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GO_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS		23	-0.19308802	-0.6054069	0.8500707	0.9444933	1.0	36	tags=13%, list=9%, signal=13%	
GO_HEART_DEVELOPMENT	GO_HEART_DEVELOPMENT		15	-0.20867851	-0.5982078	0.8267477	0.9439825	1.0	112	tags=47%, list=27%, signal=61%	
GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		16	-0.19566801	-0.5578827	0.88697016	0.9704108	1.0	200	tags=69%, list=48%, signal=127%	
GO_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS	GO_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS		15	-0.19079052	-0.5334239	0.9088146	0.981343	1.0	250	tags=80%, list=60%, signal=192%	
GO_POSITIVE_REGULATION_OF_RNA_BIOSYNTHETIC_PROCESS	GO_POSITIVE_REGULATION_OF_RNA_BIOSYNTHETIC_PROCESS		40	-0.14938022	-0.52351034	0.92373925	0.9813406	1.0	79	tags=25%, list=19%, signal=28%	
GO_RESPONSE_TO_METAL_ION	GO_RESPONSE_TO_METAL_ION		21	-0.16604446	-0.5173518	0.91038406	0.978281	1.0	253	tags=81%, list=61%, signal=195%	
GO_NEGATIVE_REGULATION_OF_RNA_BIOSYNTHETIC_PROCESS	GO_NEGATIVE_REGULATION_OF_RNA_BIOSYNTHETIC_PROCESS		26	-0.15362659	-0.5009108	0.92037785	0.98192865	1.0	113	tags=38%, list=27%, signal=49%	
GO_CELL_CYCLE	GO_CELL_CYCLE		38	-0.13879833	-0.4868598	0.954488	0.98351675	1.0	68	tags=18%, list=16%, signal=20%	
GO_ION_TRANSMEMBRANE_TRANSPORT	GO_ION_TRANSMEMBRANE_TRANSPORT		43	-0.1335083	-0.48295876	0.94963145	0.97869974	1.0	55	tags=14%, list=13%, signal=14%	
GO_TRANSMEMBRANE_TRANSPORT	GO_TRANSMEMBRANE_TRANSPORT		60	-0.12163759	-0.45810625	0.96666664	0.98489404	1.0	55	tags=13%, list=13%, signal=13%	
GO_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM	GO_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM		18	-0.14737275	-0.42483056	0.962908	0.99268806	1.0	19	tags=6%, list=5%, signal=6%	
GO_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	GO_REGULATION_OF_CELL_PROJECTION_ORGANIZATION		15	-0.13959448	-0.39430842	0.97819316	0.9956645	1.0	114	tags=40%, list=27%, signal=53%	
GO_CELLULAR_COMPONENT_DISASSEMBLY	GO_CELLULAR_COMPONENT_DISASSEMBLY		24	-0.11998255	-0.3868684	0.9772423	0.9907987	1.0	18	tags=4%, list=4%, signal=4%	
GO_CELLULAR_ION_HOMEOSTASIS	GO_CELLULAR_ION_HOMEOSTASIS		20	-0.12425702	-0.37272033	0.987013	0.9874638	1.0	68	tags=20%, list=16%, signal=23%	
