NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_REGULATION_OF_CELL_CYCLE_PROCESS	GO_REGULATION_OF_CELL_CYCLE_PROCESS		51	0.26734856	1.2826356	0.1421801	0.451466	1.0	684	tags=80%, list=54%, signal=167%	
GO_REGULATION_OF_RNA_STABILITY	GO_REGULATION_OF_RNA_STABILITY		34	0.29853943	1.2818362	0.15221988	0.44973686	1.0	488	tags=59%, list=38%, signal=93%	
GO_MICROTUBULE_CYTOSKELETON_ORGANIZATION	GO_MICROTUBULE_CYTOSKELETON_ORGANIZATION		20	0.34369388	1.2729567	0.17575757	0.46502674	1.0	147	tags=30%, list=12%, signal=33%	
GO_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	GO_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE		16	0.36958382	1.2720766	0.19315895	0.46347415	1.0	57	tags=19%, list=4%, signal=19%	
GO_MITOTIC_CELL_CYCLE_CHECKPOINT	GO_MITOTIC_CELL_CYCLE_CHECKPOINT		19	0.35201183	1.2710817	0.19668737	0.46202406	1.0	268	tags=37%, list=21%, signal=46%	
GO_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	GO_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS		24	0.3271672	1.2699667	0.17362638	0.4609478	1.0	379	tags=54%, list=30%, signal=76%	
GO_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	GO_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY		56	0.26566368	1.2692902	0.13004485	0.45886332	1.0	131	tags=18%, list=10%, signal=19%	
GO_G1_DNA_DAMAGE_CHECKPOINT	GO_G1_DNA_DAMAGE_CHECKPOINT		15	0.3671268	1.264696	0.18687873	0.4650081	1.0	268	tags=40%, list=21%, signal=50%	
GO_CYTOSKELETON_ORGANIZATION	GO_CYTOSKELETON_ORGANIZATION		61	0.2534721	1.2635036	0.140553	0.4640889	1.0	147	tags=23%, list=12%, signal=25%	
GO_PROTEIN_LOCALIZATION_TO_NUCLEUS	GO_PROTEIN_LOCALIZATION_TO_NUCLEUS		20	0.3391924	1.2608033	0.17263158	0.46637523	1.0	376	tags=50%, list=30%, signal=70%	
GO_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	GO_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY		24	0.3263377	1.2600715	0.1762208	0.46466675	1.0	179	tags=29%, list=14%, signal=33%	
GO_CELL_CYCLE_PHASE_TRANSITION	GO_CELL_CYCLE_PHASE_TRANSITION		32	0.2914595	1.2539178	0.1826087	0.47419232	1.0	370	tags=47%, list=29%, signal=64%	
GO_RESPONSE_TO_STEROID_HORMONE	GO_RESPONSE_TO_STEROID_HORMONE		65	0.24540022	1.2483075	0.159601	0.483046	1.0	237	tags=34%, list=19%, signal=39%	
GO_REGULATION_OF_CELL_CYCLE_ARREST	GO_REGULATION_OF_CELL_CYCLE_ARREST		17	0.34812337	1.2438943	0.198	0.489526	1.0	268	tags=35%, list=21%, signal=44%	
GO_REGULATION_OF_ORGANELLE_ORGANIZATION	GO_REGULATION_OF_ORGANELLE_ORGANIZATION		103	0.22222823	1.2431501	0.12219451	0.48778468	1.0	524	tags=60%, list=41%, signal=94%	
GO_REGULATION_OF_DNA_METABOLIC_PROCESS	GO_REGULATION_OF_DNA_METABOLIC_PROCESS		35	0.28689346	1.2341511	0.19222462	0.5041407	1.0	379	tags=46%, list=30%, signal=63%	
GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION	GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION		50	0.25777903	1.2299002	0.18161435	0.5099327	1.0	379	tags=50%, list=30%, signal=68%	
GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS		22	0.32938907	1.2265469	0.18101545	0.5136093	1.0	295	tags=36%, list=23%, signal=47%	
GO_DEVELOPMENTAL_GROWTH	GO_DEVELOPMENTAL_GROWTH		21	0.3291237	1.2211148	0.20039682	0.52260065	1.0	492	tags=67%, list=39%, signal=107%	
GO_POSITIVE_REGULATION_OF_PROTEOLYSIS	GO_POSITIVE_REGULATION_OF_PROTEOLYSIS		48	0.25528675	1.2202743	0.19282511	0.5209792	1.0	415	tags=44%, list=33%, signal=63%	
GO_FOREBRAIN_DEVELOPMENT	GO_FOREBRAIN_DEVELOPMENT		27	0.29793897	1.2196724	0.20754717	0.51876885	1.0	370	tags=44%, list=29%, signal=61%	
GO_MITOCHONDRION_ORGANIZATION	GO_MITOCHONDRION_ORGANIZATION		66	0.23543304	1.2072649	0.17079207	0.544126	1.0	580	tags=68%, list=46%, signal=119%	
GO_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	GO_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE		41	0.2641605	1.207169	0.20481928	0.5408049	1.0	92	tags=15%, list=7%, signal=15%	
GO_ENDOCYTOSIS	GO_ENDOCYTOSIS		40	0.2678822	1.2004946	0.19512194	0.55297273	1.0	256	tags=35%, list=20%, signal=42%	
GO_POSITIVE_REGULATION_OF_SEQUENCE_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	GO_POSITIVE_REGULATION_OF_SEQUENCE_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY		24	0.3008082	1.1997975	0.22269808	0.5509888	1.0	161	tags=21%, list=13%, signal=23%	
GO_CELL_CYCLE_PROCESS	GO_CELL_CYCLE_PROCESS		89	0.22372694	1.1939136	0.18478261	0.56147915	1.0	686	tags=75%, list=54%, signal=152%	
GO_POSITIVE_REGULATION_OF_CELL_DEATH	GO_POSITIVE_REGULATION_OF_CELL_DEATH		84	0.22031856	1.193603	0.17811158	0.5586791	1.0	290	tags=31%, list=23%, signal=37%	
GO_RESPONSE_TO_ESTRADIOL	GO_RESPONSE_TO_ESTRADIOL		16	0.34014893	1.1902148	0.2822222	0.5628376	1.0	330	tags=44%, list=26%, signal=58%	
GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION		16	0.34783113	1.1888181	0.2489796	0.56278944	1.0	268	tags=38%, list=21%, signal=47%	
GO_CELLULAR_COMPONENT_MORPHOGENESIS	GO_CELLULAR_COMPONENT_MORPHOGENESIS		53	0.2461847	1.1885991	0.22421524	0.55977905	1.0	312	tags=38%, list=25%, signal=48%	
GO_REGULATION_OF_MICROTUBULE_BASED_PROCESS	GO_REGULATION_OF_MICROTUBULE_BASED_PROCESS		18	0.32590735	1.1869904	0.25646552	0.55986387	1.0	141	tags=28%, list=11%, signal=31%	
GO_MACROMOLECULAR_COMPLEX_DISASSEMBLY	GO_MACROMOLECULAR_COMPLEX_DISASSEMBLY		25	0.30375206	1.1845148	0.25701943	0.5623903	1.0	423	tags=64%, list=33%, signal=94%	
GO_TAXIS	GO_TAXIS		22	0.30827767	1.1824014	0.25210086	0.5639552	1.0	74	tags=23%, list=6%, signal=24%	
GO_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	GO_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION		66	0.23903152	1.1795805	0.20484582	0.56735474	1.0	524	tags=65%, list=41%, signal=105%	
GO_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY	GO_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY		17	0.34188202	1.1794171	0.26272914	0.56423956	1.0	113	tags=24%, list=9%, signal=25%	
GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION		16	0.3423348	1.1784943	0.24454148	0.5629532	1.0	284	tags=50%, list=22%, signal=64%	
GO_LEUKOCYTE_MIGRATION	GO_LEUKOCYTE_MIGRATION		24	0.3022859	1.178231	0.25527427	0.5601132	1.0	159	tags=29%, list=13%, signal=33%	
GO_DEFENSE_RESPONSE_TO_BACTERIUM	GO_DEFENSE_RESPONSE_TO_BACTERIUM		19	0.32750162	1.176602	0.25	0.56056505	1.0	205	tags=37%, list=16%, signal=43%	
GO_INNATE_IMMUNE_RESPONSE	GO_INNATE_IMMUNE_RESPONSE		52	0.24739818	1.1734596	0.26241136	0.565123	1.0	159	tags=23%, list=13%, signal=25%	
GO_MITOTIC_NUCLEAR_DIVISION	GO_MITOTIC_NUCLEAR_DIVISION		20	0.3142892	1.1725281	0.26734695	0.56394726	1.0	686	tags=85%, list=54%, signal=182%	
GO_REGULATION_OF_CELL_DEATH	GO_REGULATION_OF_CELL_DEATH		174	0.19391759	1.171536	0.16020672	0.5629818	1.0	247	tags=25%, list=19%, signal=27%	
GO_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GO_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS		15	0.34220624	1.1669652	0.27982646	0.57065153	1.0	92	tags=27%, list=7%, signal=28%	
GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION		17	0.33089194	1.1636673	0.2832618	0.575093	1.0	268	tags=35%, list=21%, signal=44%	
GO_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	GO_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL		38	0.258567	1.1580659	0.25695932	0.5848983	1.0	368	tags=37%, list=29%, signal=50%	
GO_REGULATION_OF_MITOTIC_CELL_CYCLE	GO_REGULATION_OF_MITOTIC_CELL_CYCLE		52	0.24117862	1.1578298	0.26681614	0.5821075	1.0	675	tags=79%, list=53%, signal=161%	
GO_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	GO_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY		16	0.3270415	1.1575849	0.28600407	0.57936704	1.0	352	tags=50%, list=28%, signal=68%	
GO_GENE_SILENCING	GO_GENE_SILENCING		15	0.34569606	1.1564167	0.2888889	0.5789627	1.0	668	tags=93%, list=53%, signal=194%	
GO_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	GO_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION		21	0.31542936	1.1548532	0.28846154	0.57956827	1.0	268	tags=33%, list=21%, signal=42%	
GO_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	GO_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE		27	0.28158143	1.1536075	0.28026906	0.5792641	1.0	193	tags=22%, list=15%, signal=26%	
GO_REGULATION_OF_KINASE_ACTIVITY	GO_REGULATION_OF_KINASE_ACTIVITY		60	0.23053452	1.1489631	0.26339287	0.5871321	1.0	131	tags=17%, list=10%, signal=18%	
GO_PEPTIDYL_LYSINE_MODIFICATION	GO_PEPTIDYL_LYSINE_MODIFICATION		17	0.32756782	1.1402341	0.28747433	0.6041713	1.0	651	tags=82%, list=51%, signal=167%	
GO_REGULATION_OF_IMMUNE_RESPONSE	GO_REGULATION_OF_IMMUNE_RESPONSE		76	0.2195364	1.1384984	0.2489083	0.60509616	1.0	217	tags=25%, list=17%, signal=28%	
GO_POSITIVE_REGULATION_OF_PROTEIN_SECRETION	GO_POSITIVE_REGULATION_OF_PROTEIN_SECRETION		23	0.29478645	1.1363925	0.30425057	0.60678166	1.0	74	tags=17%, list=6%, signal=18%	
GO_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	GO_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS		59	0.22808066	1.133677	0.25221238	0.6101368	1.0	505	tags=58%, list=40%, signal=91%	
GO_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS	GO_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS		35	0.25372174	1.1301975	0.2924731	0.615028	1.0	403	tags=46%, list=32%, signal=65%	
GO_REGULATION_OF_PROTEIN_COMPLEX_DISASSEMBLY	GO_REGULATION_OF_PROTEIN_COMPLEX_DISASSEMBLY		20	0.29716152	1.1294152	0.3088553	0.61346024	1.0	175	tags=30%, list=14%, signal=34%	
GO_CELL_CYCLE_CHECKPOINT	GO_CELL_CYCLE_CHECKPOINT		22	0.29192942	1.1239554	0.3130252	0.62350225	1.0	268	tags=32%, list=21%, signal=40%	
GO_MITOCHONDRIAL_MEMBRANE_ORGANIZATION	GO_MITOCHONDRIAL_MEMBRANE_ORGANIZATION		17	0.31962502	1.1169605	0.3031579	0.63713443	1.0	522	tags=71%, list=41%, signal=118%	
GO_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY	GO_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY		18	0.30512276	1.1156751	0.31355932	0.636895	1.0	74	tags=17%, list=6%, signal=17%	
GO_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GO_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION		38	0.25491253	1.1145426	0.32181427	0.6363407	1.0	675	tags=79%, list=53%, signal=163%	
GO_NEGATIVE_REGULATION_OF_CELL_DEATH	GO_NEGATIVE_REGULATION_OF_CELL_DEATH		104	0.19890197	1.1057826	0.3137255	0.6542253	1.0	290	tags=30%, list=23%, signal=35%	
GO_RESPONSE_TO_BIOTIC_STIMULUS	GO_RESPONSE_TO_BIOTIC_STIMULUS		86	0.20246083	1.1032765	0.29736212	0.6568709	1.0	293	tags=34%, list=23%, signal=41%	
GO_DNA_INTEGRITY_CHECKPOINT	GO_DNA_INTEGRITY_CHECKPOINT		18	0.30664232	1.1001325	0.30232558	0.6611875	1.0	268	tags=33%, list=21%, signal=42%	
GO_MYELOID_CELL_DIFFERENTIATION	GO_MYELOID_CELL_DIFFERENTIATION		18	0.30195028	1.0997934	0.35412475	0.6585951	1.0	129	tags=22%, list=10%, signal=24%	
GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS		28	0.2702846	1.0997734	0.33333334	0.65524864	1.0	405	tags=54%, list=32%, signal=77%	
GO_REGULATION_OF_DNA_REPLICATION	GO_REGULATION_OF_DNA_REPLICATION		19	0.3037757	1.0966241	0.34341252	0.65929306	1.0	379	tags=53%, list=30%, signal=74%	
GO_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	GO_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY		56	0.222858	1.096037	0.3231132	0.65723634	1.0	290	tags=36%, list=23%, signal=44%	
GO_PLACENTA_DEVELOPMENT	GO_PLACENTA_DEVELOPMENT		15	0.32512325	1.0953444	0.35254988	0.65557104	1.0	133	tags=27%, list=10%, signal=29%	
GO_HEAD_DEVELOPMENT	GO_HEAD_DEVELOPMENT		54	0.22444397	1.0916921	0.3481153	0.66117764	1.0	370	tags=39%, list=29%, signal=53%	
GO_METHYLATION	GO_METHYLATION		16	0.32209378	1.088092	0.3697479	0.6669205	1.0	634	tags=88%, list=50%, signal=172%	
GO_MITOTIC_DNA_INTEGRITY_CHECKPOINT	GO_MITOTIC_DNA_INTEGRITY_CHECKPOINT		18	0.30664238	1.0862695	0.36344537	0.66828734	1.0	268	tags=33%, list=21%, signal=42%	
GO_POSITIVE_REGULATION_OF_HOMEOSTATIC_PROCESS	GO_POSITIVE_REGULATION_OF_HOMEOSTATIC_PROCESS		30	0.25853267	1.0833051	0.38209608	0.6726409	1.0	379	tags=43%, list=30%, signal=60%	
GO_POSITIVE_REGULATION_OF_BINDING	GO_POSITIVE_REGULATION_OF_BINDING		20	0.29774597	1.0802455	0.35714287	0.6765994	1.0	341	tags=50%, list=27%, signal=67%	
GO_AGING	GO_AGING		25	0.26852998	1.0796672	0.35655737	0.6747393	1.0	219	tags=32%, list=17%, signal=38%	
GO_CELL_CYCLE_G2_M_PHASE_TRANSITION	GO_CELL_CYCLE_G2_M_PHASE_TRANSITION		19	0.29719812	1.0733142	0.35625	0.6869137	1.0	294	tags=42%, list=23%, signal=54%	
GO_REGULATION_OF_TRANSFERASE_ACTIVITY	GO_REGULATION_OF_TRANSFERASE_ACTIVITY		78	0.20702331	1.0731608	0.34588236	0.6839098	1.0	131	tags=14%, list=10%, signal=15%	
GO_REGULATION_OF_NEURON_DEATH	GO_REGULATION_OF_NEURON_DEATH		25	0.26747102	1.0673014	0.3824131	0.6953882	1.0	81	tags=16%, list=6%, signal=17%	
GO_LEUKOCYTE_ACTIVATION	GO_LEUKOCYTE_ACTIVATION		31	0.25293323	1.0645682	0.3816631	0.69884783	1.0	224	tags=32%, list=18%, signal=38%	
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	GO_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING		18	0.30344322	1.0626595	0.37396693	0.7003048	1.0	127	tags=22%, list=10%, signal=24%	
GO_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY	GO_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY		20	0.2921208	1.0609466	0.4008529	0.7011945	1.0	280	tags=35%, list=22%, signal=44%	
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	GO_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS		25	0.26220116	1.0607704	0.3578732	0.6982326	1.0	241	tags=28%, list=19%, signal=34%	
GO_REGULATION_OF_MAP_KINASE_ACTIVITY	GO_REGULATION_OF_MAP_KINASE_ACTIVITY		21	0.2815188	1.060069	0.4021739	0.69662344	1.0	113	tags=19%, list=9%, signal=21%	
GO_MICROTUBULE_BASED_PROCESS	GO_MICROTUBULE_BASED_PROCESS		27	0.26424083	1.0599194	0.38075313	0.6937906	1.0	298	tags=37%, list=23%, signal=47%	
GO_REPRODUCTION	GO_REPRODUCTION		101	0.19103564	1.0582979	0.37383178	0.69454485	1.0	467	tags=53%, list=37%, signal=78%	
GO_REGULATION_OF_PROTEIN_UBIQUITINATION_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GO_REGULATION_OF_PROTEIN_UBIQUITINATION_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS		16	0.30035305	1.0576767	0.37908497	0.6927621	1.0	44	tags=13%, list=3%, signal=13%	
GO_PROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	GO_PROTEIN_COMPLEX_SUBUNIT_ORGANIZATION		142	0.1793288	1.0566398	0.34699455	0.6921269	1.0	457	tags=46%, list=36%, signal=64%	
GO_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	GO_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL		24	0.27038863	1.0561491	0.3881579	0.6901822	1.0	694	tags=79%, list=55%, signal=171%	
GO_RESPONSE_TO_VIRUS	GO_RESPONSE_TO_VIRUS		24	0.266567	1.0548723	0.37831858	0.69018185	1.0	293	tags=38%, list=23%, signal=48%	
GO_MACROMOLECULE_METHYLATION	GO_MACROMOLECULE_METHYLATION		15	0.3110722	1.0459249	0.41769546	0.708984	1.0	634	tags=87%, list=50%, signal=171%	
GO_NEGATIVE_REGULATION_OF_PROTEIN_COMPLEX_DISASSEMBLY	GO_NEGATIVE_REGULATION_OF_PROTEIN_COMPLEX_DISASSEMBLY		15	0.30173218	1.0449017	0.4168421	0.7082773	1.0	175	tags=33%, list=14%, signal=38%	
GO_IMMUNE_RESPONSE	GO_IMMUNE_RESPONSE		80	0.19698517	1.0446085	0.36784142	0.70580995	1.0	161	tags=20%, list=13%, signal=21%	
GO_VESICLE_MEDIATED_TRANSPORT	GO_VESICLE_MEDIATED_TRANSPORT		84	0.19305523	1.0439051	0.39254385	0.7043755	1.0	164	tags=18%, list=13%, signal=19%	
GO_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	GO_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS		46	0.2235692	1.0433656	0.3991323	0.70250374	1.0	403	tags=41%, list=32%, signal=58%	
GO_TELENCEPHALON_DEVELOPMENT	GO_TELENCEPHALON_DEVELOPMENT		19	0.29014078	1.0397718	0.4057377	0.7081639	1.0	177	tags=26%, list=14%, signal=30%	
GO_MESENCHYME_DEVELOPMENT	GO_MESENCHYME_DEVELOPMENT		17	0.29576048	1.0388328	0.38723403	0.7073277	1.0	306	tags=41%, list=24%, signal=54%	
GO_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	GO_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS		53	0.21557494	1.0374556	0.37587008	0.7075375	1.0	313	tags=36%, list=25%, signal=46%	
GO_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	GO_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT		23	0.26479688	1.0330807	0.42916667	0.7146013	1.0	820	tags=91%, list=65%, signal=253%	
GO_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	GO_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY		21	0.27694288	1.031404	0.4088983	0.71550727	1.0	15	tags=10%, list=1%, signal=9%	
GO_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	GO_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS		79	0.19713792	1.0273864	0.38388625	0.72221744	1.0	159	tags=18%, list=13%, signal=19%	
GO_REPRODUCTIVE_SYSTEM_DEVELOPMENT	GO_REPRODUCTIVE_SYSTEM_DEVELOPMENT		44	0.222875	1.0257002	0.4171908	0.723275	1.0	391	tags=45%, list=31%, signal=63%	
GO_IMMUNE_SYSTEM_DEVELOPMENT	GO_IMMUNE_SYSTEM_DEVELOPMENT		51	0.20935073	1.0241797	0.4457275	0.7236809	1.0	129	tags=18%, list=10%, signal=19%	
GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS	GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS		131	0.17871211	1.0189774	0.40656567	0.7330714	1.0	322	tags=32%, list=25%, signal=39%	
GO_FERTILIZATION	GO_FERTILIZATION		15	0.30099675	1.0159502	0.42857143	0.7372548	1.0	467	tags=73%, list=37%, signal=115%	
GO_MAMMARY_GLAND_DEVELOPMENT	GO_MAMMARY_GLAND_DEVELOPMENT		17	0.29306915	1.0159391	0.44044945	0.73409945	1.0	285	tags=41%, list=22%, signal=52%	
GO_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GO_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		15	0.29842365	1.012817	0.45416668	0.7384532	1.0	420	tags=60%, list=33%, signal=89%	
GO_GROWTH	GO_GROWTH		28	0.24884713	1.0086031	0.44924405	0.7451965	1.0	579	tags=68%, list=46%, signal=122%	
GO_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS	GO_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS		18	0.27536586	1.0051657	0.45606694	0.75034	1.0	391	tags=50%, list=31%, signal=71%	
GO_CELL_DEVELOPMENT	GO_CELL_DEVELOPMENT		100	0.17948431	1.0037904	0.46411484	0.7505333	1.0	318	tags=33%, list=25%, signal=41%	
GO_CELLULAR_PROTEIN_COMPLEX_DISASSEMBLY	GO_CELLULAR_PROTEIN_COMPLEX_DISASSEMBLY		18	0.2759176	1.0013415	0.47619048	0.7531501	1.0	423	tags=67%, list=33%, signal=99%	
GO_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION	GO_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION		39	0.22686881	0.9946914	0.4579646	0.7654992	1.0	313	tags=38%, list=25%, signal=49%	
GO_CELLULAR_RESPONSE_TO_LIPID	GO_CELLULAR_RESPONSE_TO_LIPID		47	0.2101056	0.9934511	0.4729412	0.7652666	1.0	284	tags=34%, list=22%, signal=42%	
GO_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GO_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY		16	0.28633824	0.993406	0.46121594	0.7621868	1.0	306	tags=38%, list=24%, signal=49%	
GO_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION	GO_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION		57	0.20326652	0.9926734	0.46910754	0.76089007	1.0	492	tags=54%, list=39%, signal=85%	
GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS		111	0.1752178	0.99074507	0.49516907	0.7624008	1.0	313	tags=34%, list=25%, signal=41%	
GO_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	GO_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION		22	0.2606695	0.9903801	0.47001934	0.76013273	1.0	109	tags=23%, list=9%, signal=24%	
GO_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GO_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR		24	0.2584092	0.98803425	0.47761193	0.76249194	1.0	415	tags=46%, list=33%, signal=67%	
GO_LYMPHOCYTE_DIFFERENTIATION	GO_LYMPHOCYTE_DIFFERENTIATION		17	0.28159693	0.9834199	0.47648263	0.77007574	1.0	86	tags=24%, list=7%, signal=25%	
GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS		15	0.28721002	0.97717714	0.4989518	0.78190714	1.0	241	tags=40%, list=19%, signal=49%	
GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION	GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION		149	0.16645667	0.9766299	0.5263158	0.78011966	1.0	465	tags=46%, list=37%, signal=64%	
GO_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	GO_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION		15	0.2989943	0.97525984	0.46938777	0.78046316	1.0	74	tags=20%, list=6%, signal=21%	
GO_WOUND_HEALING	GO_WOUND_HEALING		42	0.21487893	0.97374874	0.49448124	0.781055	1.0	387	tags=40%, list=30%, signal=56%	
GO_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	GO_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION		32	0.22962803	0.9686415	0.49887133	0.7900563	1.0	467	tags=56%, list=37%, signal=87%	
GO_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GO_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		19	0.2644959	0.96646625	0.5068226	0.792335	1.0	178	tags=26%, list=14%, signal=30%	
GO_MULTICELLULAR_ORGANISM_REPRODUCTION	GO_MULTICELLULAR_ORGANISM_REPRODUCTION		51	0.19959536	0.9664313	0.54545456	0.7892781	1.0	183	tags=22%, list=14%, signal=24%	
