NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
WEST_ADRENOCORTICAL_TUMOR_UP	WEST_ADRENOCORTICAL_TUMOR_UP		15	0.35235736	1.3135419	0.13661203	0.28242683	1.0	275	tags=100%, list=66%, signal=282%	
MARTORIATI_MDM4_TARGETS_NEUROEPITHELIUM_UP	MARTORIATI_MDM4_TARGETS_NEUROEPITHELIUM_UP		16	0.319193	1.3106693	0.1626506	0.2836531	1.0	249	tags=88%, list=60%, signal=208%	
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT		15	0.32506213	1.3060564	0.16470589	0.2871664	1.0	286	tags=100%, list=68%, signal=305%	
RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_UP	RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_UP		28	0.2671821	1.3003079	0.15283842	0.29179153	1.0	127	tags=46%, list=30%, signal=62%	
ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_UP	ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_UP		35	0.23982014	1.29145	0.16744186	0.29968652	1.0	190	tags=71%, list=45%, signal=120%	
ANDERSEN_CHOLANGIOCARCINOMA_CLASS2	ANDERSEN_CHOLANGIOCARCINOMA_CLASS2		21	0.2863168	1.2768599	0.20401338	0.31535664	1.0	109	tags=48%, list=26%, signal=61%	
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_ENDOTHELIUM	ZHONG_SECRETOME_OF_LUNG_CANCER_AND_ENDOTHELIUM		15	0.3322042	1.2718526	0.17492712	0.3189836	1.0	130	tags=53%, list=31%, signal=75%	
REACTOME_CELL_CYCLE	REACTOME_CELL_CYCLE		19	0.31231853	1.2620299	0.18688525	0.3285132	1.0	150	tags=58%, list=36%, signal=86%	
JISON_SICKLE_CELL_DISEASE_DN	JISON_SICKLE_CELL_DISEASE_DN		20	0.28991136	1.2551537	0.2	0.33514535	1.0	243	tags=85%, list=58%, signal=193%	
ZWANG_CLASS_1_TRANSIENTLY_INDUCED_BY_EGF	ZWANG_CLASS_1_TRANSIENTLY_INDUCED_BY_EGF		16	0.314306	1.2451451	0.19444445	0.34631062	1.0	269	tags=94%, list=64%, signal=253%	
RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN	RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN		38	0.22319423	1.2429167	0.17788461	0.34645274	1.0	199	tags=63%, list=48%, signal=110%	
BAELDE_DIABETIC_NEPHROPATHY_DN	BAELDE_DIABETIC_NEPHROPATHY_DN		20	0.28457156	1.2310716	0.21806854	0.3600856	1.0	80	tags=40%, list=19%, signal=47%	
STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN	STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN		35	0.22585201	1.2248044	0.21100917	0.36514127	1.0	318	tags=97%, list=76%, signal=372%	
CHICAS_RB1_TARGETS_LOW_SERUM	CHICAS_RB1_TARGETS_LOW_SERUM		16	0.31606123	1.2156584	0.23582089	0.3754306	1.0	260	tags=94%, list=62%, signal=239%	
MARSON_BOUND_BY_FOXP3_UNSTIMULATED	MARSON_BOUND_BY_FOXP3_UNSTIMULATED		42	0.2213171	1.2144799	0.2039801	0.37454072	1.0	131	tags=43%, list=31%, signal=56%	
BENPORATH_MYC_TARGETS_WITH_EBOX	BENPORATH_MYC_TARGETS_WITH_EBOX		29	0.24063744	1.2105681	0.20769231	0.37715623	1.0	267	tags=86%, list=64%, signal=222%	
SERVITJA_ISLET_HNF1A_TARGETS_UP	SERVITJA_ISLET_HNF1A_TARGETS_UP		15	0.31681556	1.2102944	0.23738873	0.37494975	1.0	11	tags=27%, list=3%, signal=26%	
REACTOME_VESICLE_MEDIATED_TRANSPORT	REACTOME_VESICLE_MEDIATED_TRANSPORT		24	0.257772	1.2027073	0.21969697	0.38236636	1.0	69	tags=33%, list=17%, signal=38%	
JOHNSTONE_PARVB_TARGETS_3_DN	JOHNSTONE_PARVB_TARGETS_3_DN		21	0.26896656	1.1976813	0.23624596	0.38697234	1.0	127	tags=48%, list=30%, signal=65%	
ONDER_CDH1_TARGETS_2_DN	ONDER_CDH1_TARGETS_2_DN		35	0.22557732	1.1919547	0.2521739	0.39171398	1.0	221	tags=74%, list=53%, signal=144%	
CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_DN	CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_DN		43	0.20762692	1.1907054	0.21965317	0.3908685	1.0	261	tags=81%, list=62%, signal=194%	
HORIUCHI_WTAP_TARGETS_DN	HORIUCHI_WTAP_TARGETS_DN		17	0.29426426	1.1904008	0.28301886	0.38870248	1.0	299	tags=100%, list=72%, signal=337%	
DACOSTA_UV_RESPONSE_VIA_ERCC3_DN	DACOSTA_UV_RESPONSE_VIA_ERCC3_DN		17	0.28390598	1.1773882	0.26488096	0.40443042	1.0	244	tags=82%, list=58%, signal=190%	
REN_ALVEOLAR_RHABDOMYOSARCOMA_DN	REN_ALVEOLAR_RHABDOMYOSARCOMA_DN		32	0.22454546	1.1740268	0.28301886	0.40662345	1.0	75	tags=28%, list=18%, signal=32%	
JINESH_BLEBBISHIELD_TRANSFORMED_STEM_CELL_SPHERES_UP	JINESH_BLEBBISHIELD_TRANSFORMED_STEM_CELL_SPHERES_UP		26	0.24131458	1.1731607	0.27642277	0.405053	1.0	65	tags=31%, list=16%, signal=34%	
FOURNIER_ACINAR_DEVELOPMENT_LATE_2	FOURNIER_ACINAR_DEVELOPMENT_LATE_2		23	0.26005572	1.1514671	0.27666667	0.4334029	1.0	90	tags=39%, list=22%, signal=47%	
NUYTTEN_EZH2_TARGETS_DN	NUYTTEN_EZH2_TARGETS_DN		24	0.2516197	1.1509913	0.27651516	0.43128458	1.0	297	tags=96%, list=71%, signal=312%	
REACTOME_NEUTROPHIL_DEGRANULATION	REACTOME_NEUTROPHIL_DEGRANULATION		32	0.22686587	1.1389387	0.2826087	0.44667593	1.0	23	tags=19%, list=6%, signal=18%	
FEVR_CTNNB1_TARGETS_DN	FEVR_CTNNB1_TARGETS_DN		29	0.22901855	1.1344537	0.296	0.45038137	1.0	273	tags=97%, list=65%, signal=259%	
MILI_PSEUDOPODIA_HAPTOTAXIS_UP	MILI_PSEUDOPODIA_HAPTOTAXIS_UP		20	0.2610104	1.1267908	0.3178808	0.45937812	1.0	287	tags=95%, list=69%, signal=289%	
REACTOME_HEMOSTASIS	REACTOME_HEMOSTASIS		29	0.22913076	1.1224488	0.29045644	0.4631166	1.0	78	tags=31%, list=19%, signal=36%	
GARY_CD5_TARGETS_UP	GARY_CD5_TARGETS_UP		19	0.26027927	1.1173861	0.32580644	0.46758202	1.0	106	tags=42%, list=25%, signal=54%	
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES		18	0.27348563	1.1145352	0.30491802	0.4694102	1.0	42	tags=28%, list=10%, signal=30%	
WU_CELL_MIGRATION	WU_CELL_MIGRATION		16	0.2744621	1.1109868	0.32069972	0.47222528	1.0	34	tags=31%, list=8%, signal=33%	
MARTINEZ_RB1_AND_TP53_TARGETS_DN	MARTINEZ_RB1_AND_TP53_TARGETS_DN		28	0.22979149	1.1073253	0.31746033	0.4748864	1.0	258	tags=82%, list=62%, signal=200%	
YAMAZAKI_TCEB3_TARGETS_DN	YAMAZAKI_TCEB3_TARGETS_DN		22	0.24348588	1.1006937	0.35737705	0.48245174	1.0	15	tags=18%, list=4%, signal=18%	
KUMAR_TARGETS_OF_MLL_AF9_FUSION	KUMAR_TARGETS_OF_MLL_AF9_FUSION		19	0.2616713	1.099498	0.31230283	0.48118463	1.0	11	tags=16%, list=3%, signal=15%	
MARSON_BOUND_BY_E2F4_UNSTIMULATED	MARSON_BOUND_BY_E2F4_UNSTIMULATED		16	0.27611953	1.0860596	0.35064936	0.49964958	1.0	306	tags=100%, list=73%, signal=359%	
SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_DN	SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_DN		15	0.28186852	1.0822606	0.33236152	0.50297695	1.0	118	tags=53%, list=28%, signal=72%	
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_UP	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_UP		15	0.2829447	1.0787199	0.34285715	0.5061207	1.0	139	tags=60%, list=33%, signal=87%	
SENESE_HDAC1_TARGETS_UP	SENESE_HDAC1_TARGETS_UP		17	0.26389456	1.0781019	0.39209726	0.5040325	1.0	269	tags=88%, list=64%, signal=237%	
KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN	KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN		16	0.26791266	1.0763899	0.37272727	0.50343335	1.0	70	tags=38%, list=17%, signal=43%	
MATSUDA_NATURAL_KILLER_DIFFERENTIATION	MATSUDA_NATURAL_KILLER_DIFFERENTIATION		34	0.21127212	1.0743955	0.38423645	0.50364614	1.0	145	tags=53%, list=35%, signal=74%	
DANG_REGULATED_BY_MYC_DN	DANG_REGULATED_BY_MYC_DN		20	0.24566543	1.0730227	0.36825398	0.5028241	1.0	65	tags=35%, list=16%, signal=39%	
WP_NONALCOHOLIC_FATTY_LIVER_DISEASE	WP_NONALCOHOLIC_FATTY_LIVER_DISEASE		16	0.2736318	1.0713243	0.36231884	0.50240517	1.0	307	tags=100%, list=73%, signal=362%	
MARTENS_TRETINOIN_RESPONSE_DN	MARTENS_TRETINOIN_RESPONSE_DN		59	0.16789122	1.0669049	0.36666667	0.50610083	1.0	277	tags=83%, list=66%, signal=211%	
CHEN_METABOLIC_SYNDROM_NETWORK	CHEN_METABOLIC_SYNDROM_NETWORK		52	0.17536351	1.058727	0.33116883	0.51607037	1.0	110	tags=37%, list=26%, signal=43%	
ALFANO_MYC_TARGETS	ALFANO_MYC_TARGETS		16	0.26705986	1.0578347	0.4098837	0.51452214	1.0	78	tags=31%, list=19%, signal=37%	
FERNANDEZ_BOUND_BY_MYC	FERNANDEZ_BOUND_BY_MYC		19	0.2411628	1.0462809	0.37333333	0.5301942	1.0	78	tags=32%, list=19%, signal=37%	
REACTOME_DISEASE	REACTOME_DISEASE		77	0.15066053	1.0372412	0.4117647	0.54171	1.0	200	tags=62%, list=48%, signal=98%	
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_DN	SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_DN		18	0.23769836	1.0241985	0.40967742	0.55963033	1.0	214	tags=72%, list=51%, signal=142%	
FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_UP	FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_UP		24	0.21989842	1.0224998	0.42962962	0.55948615	1.0	174	tags=63%, list=42%, signal=101%	
WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_DN	WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_DN		17	0.24752404	1.0224556	0.39473686	0.5564757	1.0	208	tags=71%, list=50%, signal=135%	
KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_UP	KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_UP		51	0.16621038	1.0207627	0.41717792	0.5562795	1.0	200	tags=63%, list=48%, signal=106%	
SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6	SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6		17	0.2471386	1.016915	0.44408944	0.55901897	1.0	290	tags=94%, list=69%, signal=295%	
DESERT_STEM_CELL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP	DESERT_STEM_CELL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP		20	0.22868189	1.0129006	0.42356688	0.56223935	1.0	120	tags=45%, list=29%, signal=60%	
ONKEN_UVEAL_MELANOMA_DN	ONKEN_UVEAL_MELANOMA_DN		31	0.18932623	1.0126121	0.43333334	0.5596321	1.0	285	tags=90%, list=68%, signal=263%	
MARTINEZ_TP53_TARGETS_DN	MARTINEZ_TP53_TARGETS_DN		28	0.2064644	0.99823236	0.44871795	0.57981	1.0	218	tags=68%, list=52%, signal=132%	
PILON_KLF1_TARGETS_UP	PILON_KLF1_TARGETS_UP		18	0.23671387	0.9958361	0.43103448	0.5808276	1.0	37	tags=22%, list=9%, signal=23%	
JIANG_HYPOXIA_NORMAL	JIANG_HYPOXIA_NORMAL		16	0.2496117	0.9881909	0.48036253	0.5903532	1.0	61	tags=31%, list=15%, signal=35%	
WONG_ADULT_TISSUE_STEM_MODULE	WONG_ADULT_TISSUE_STEM_MODULE		36	0.17721063	0.98551726	0.49302325	0.5915559	1.0	66	tags=25%, list=16%, signal=27%	
KEGG_ALZHEIMERS_DISEASE	KEGG_ALZHEIMERS_DISEASE		20	0.23220706	0.9847793	0.45392492	0.5895218	1.0	286	tags=95%, list=68%, signal=286%	
YOSHIMURA_MAPK8_TARGETS_DN	YOSHIMURA_MAPK8_TARGETS_DN		27	0.20760182	0.98450977	0.4765625	0.5868302	1.0	84	tags=33%, list=20%, signal=39%	
REACTOME_INFECTIOUS_DISEASE	REACTOME_INFECTIOUS_DISEASE		53	0.16165374	0.97906893	0.49315068	0.5923385	1.0	232	tags=75%, list=56%, signal=148%	
OSMAN_BLADDER_CANCER_DN	OSMAN_BLADDER_CANCER_DN		24	0.2122064	0.9672147	0.5	0.60788524	1.0	314	tags=96%, list=75%, signal=363%	
SENESE_HDAC3_TARGETS_UP	SENESE_HDAC3_TARGETS_UP		18	0.23590328	0.96349204	0.50155765	0.6104724	1.0	164	tags=56%, list=39%, signal=87%	
HUANG_GATA2_TARGETS_UP	HUANG_GATA2_TARGETS_UP		18	0.23077095	0.96262	0.49844238	0.6087712	1.0	40	tags=28%, list=10%, signal=29%	
BENPORATH_ES_1	BENPORATH_ES_1		18	0.23520571	0.9598945	0.5356037	0.61010563	1.0	229	tags=78%, list=55%, signal=165%	
ALONSO_METASTASIS_UP	ALONSO_METASTASIS_UP		23	0.20726871	0.95764464	0.5214521	0.61076385	1.0	163	tags=57%, list=39%, signal=88%	
BOUDOUKHA_BOUND_BY_IGF2BP2	BOUDOUKHA_BOUND_BY_IGF2BP2		15	0.23653837	0.94521207	0.5060241	0.62677824	1.0	273	tags=93%, list=65%, signal=259%	
MARTINEZ_RB1_TARGETS_UP	MARTINEZ_RB1_TARGETS_UP		37	0.176533	0.9386471	0.5549133	0.6332336	1.0	92	tags=32%, list=22%, signal=38%	
GRAESSMANN_RESPONSE_TO_MC_AND_DOXORUBICIN_UP	GRAESSMANN_RESPONSE_TO_MC_AND_DOXORUBICIN_UP		27	0.19151281	0.9289101	0.49377593	0.64451474	1.0	89	tags=30%, list=21%, signal=35%	
YAGI_AML_WITH_INV_16_TRANSLOCATION	YAGI_AML_WITH_INV_16_TRANSLOCATION		25	0.19463849	0.92408395	0.5148148	0.6488475	1.0	211	tags=68%, list=50%, signal=129%	
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_DN	RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_DN		17	0.22512895	0.9203725	0.5427729	0.6517276	1.0	88	tags=35%, list=21%, signal=43%	
MILI_PSEUDOPODIA_HAPTOTAXIS_DN	MILI_PSEUDOPODIA_HAPTOTAXIS_DN		18	0.22407483	0.919314	0.5686901	0.6502061	1.0	125	tags=44%, list=30%, signal=61%	
NUYTTEN_NIPP1_TARGETS_UP	NUYTTEN_NIPP1_TARGETS_UP		17	0.22520252	0.917604	0.559375	0.64947134	1.0	100	tags=47%, list=24%, signal=59%	
ENK_UV_RESPONSE_KERATINOCYTE_UP	ENK_UV_RESPONSE_KERATINOCYTE_UP		42	0.16141628	0.9090035	0.5972222	0.6596513	1.0	39	tags=17%, list=9%, signal=17%	
BILANGES_RAPAMYCIN_SENSITIVE_VIA_TSC1_AND_TSC2	BILANGES_RAPAMYCIN_SENSITIVE_VIA_TSC1_AND_TSC2		19	0.21219997	0.90667576	0.5846154	0.6597208	1.0	267	tags=84%, list=64%, signal=223%	
MARSON_BOUND_BY_FOXP3_STIMULATED	MARSON_BOUND_BY_FOXP3_STIMULATED		40	0.16418354	0.9053715	0.5425532	0.6585667	1.0	131	tags=40%, list=31%, signal=53%	
HUMMERICH_SKIN_CANCER_PROGRESSION_UP	HUMMERICH_SKIN_CANCER_PROGRESSION_UP		16	0.22698823	0.90062016	0.601227	0.6624167	1.0	166	tags=56%, list=40%, signal=90%	
OUELLET_OVARIAN_CANCER_INVASIVE_VS_LMP_UP	OUELLET_OVARIAN_CANCER_INVASIVE_VS_LMP_UP		17	0.21922094	0.8971865	0.5529412	0.6644116	1.0	305	tags=94%, list=73%, signal=334%	
CHICAS_RB1_TARGETS_SENESCENT	CHICAS_RB1_TARGETS_SENESCENT		24	0.18709481	0.8732262	0.6	0.6956	1.0	72	tags=25%, list=17%, signal=28%	
GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP	GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP		44	0.15241471	0.86972314	0.67582417	0.6972981	1.0	142	tags=41%, list=34%, signal=55%	
MARKEY_RB1_ACUTE_LOF_UP	MARKEY_RB1_ACUTE_LOF_UP		21	0.18990152	0.8473212	0.6569579	0.7269952	1.0	204	tags=76%, list=49%, signal=141%	
KIM_ALL_DISORDERS_OLIGODENDROCYTE_NUMBER_CORR_UP	KIM_ALL_DISORDERS_OLIGODENDROCYTE_NUMBER_CORR_UP		56	0.14160001	0.84556097	0.68115944	0.72619575	1.0	289	tags=88%, list=69%, signal=246%	
KIM_WT1_TARGETS_12HR_DN	KIM_WT1_TARGETS_12HR_DN		19	0.19744241	0.845352	0.6422535	0.72314495	1.0	292	tags=89%, list=70%, signal=283%	
ZHANG_BREAST_CANCER_PROGENITORS_UP	ZHANG_BREAST_CANCER_PROGENITORS_UP		24	0.18783695	0.8330331	0.6769231	0.7378259	1.0	286	tags=92%, list=68%, signal=274%	
SMID_BREAST_CANCER_BASAL_UP	SMID_BREAST_CANCER_BASAL_UP		38	0.1473096	0.82635075	0.67346936	0.74419385	1.0	240	tags=76%, list=57%, signal=163%	
BLUM_RESPONSE_TO_SALIRASIB_DN	BLUM_RESPONSE_TO_SALIRASIB_DN		15	0.21093017	0.81593454	0.68929505	0.7554259	1.0	155	tags=53%, list=37%, signal=82%	
BROWN_MYELOID_CELL_DEVELOPMENT_UP	BROWN_MYELOID_CELL_DEVELOPMENT_UP		18	0.19905213	0.8036256	0.6896552	0.768605	1.0	66	tags=28%, list=16%, signal=32%	
LOPEZ_MBD_TARGETS	LOPEZ_MBD_TARGETS		56	0.13359284	0.7999611	0.7702703	0.7699908	1.0	63	tags=21%, list=15%, signal=22%	
LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_DN	LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_DN		16	0.20366369	0.7972775	0.755287	0.7698556	1.0	104	tags=38%, list=25%, signal=48%	
FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN		36	0.14723407	0.79154986	0.7386935	0.7743213	1.0	193	tags=58%, list=46%, signal=99%	
JAATINEN_HEMATOPOIETIC_STEM_CELL_UP	JAATINEN_HEMATOPOIETIC_STEM_CELL_UP		15	0.20274243	0.7735716	0.7537538	0.7941987	1.0	14	tags=13%, list=3%, signal=13%	
GARY_CD5_TARGETS_DN	GARY_CD5_TARGETS_DN		16	0.19651751	0.75343317	0.7784431	0.81630206	1.0	338	tags=100%, list=81%, signal=503%	
DUTERTRE_ESTRADIOL_RESPONSE_24HR_DN	DUTERTRE_ESTRADIOL_RESPONSE_24HR_DN		20	0.16816925	0.7382185	0.7761733	0.83213407	1.0	138	tags=45%, list=33%, signal=64%	
MARTENS_BOUND_BY_PML_RARA_FUSION	MARTENS_BOUND_BY_PML_RARA_FUSION		16	0.172335	0.7174895	0.83548385	0.8519494	1.0	267	tags=81%, list=64%, signal=216%	
WELCSH_BRCA1_TARGETS_UP	WELCSH_BRCA1_TARGETS_UP		19	0.16594425	0.71025723	0.8305085	0.85677254	1.0	11	tags=11%, list=3%, signal=10%	
WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_8D	WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_8D		28	0.14346035	0.69687176	0.84518826	0.86762327	1.0	75	tags=25%, list=18%, signal=28%	
OSMAN_BLADDER_CANCER_UP	OSMAN_BLADDER_CANCER_UP		18	0.165	0.6899141	0.84829724	0.8710903	1.0	351	tags=100%, list=84%, signal=597%	
DELACROIX_RAR_BOUND_ES	DELACROIX_RAR_BOUND_ES		15	0.16604073	0.63670224	0.8888889	0.918092	1.0	130	tags=40%, list=31%, signal=56%	
BLALOCK_ALZHEIMERS_DISEASE_DN	BLALOCK_ALZHEIMERS_DISEASE_DN		73	0.09957756	0.6184168	0.9191919	0.93037546	1.0	198	tags=56%, list=47%, signal=88%	
LIM_MAMMARY_STEM_CELL_DN	LIM_MAMMARY_STEM_CELL_DN		26	0.116490506	0.55037904	0.9695817	0.9730672	1.0	123	tags=35%, list=29%, signal=46%	
IVANOVA_HEMATOPOIESIS_STEM_CELL_AND_PROGENITOR	IVANOVA_HEMATOPOIESIS_STEM_CELL_AND_PROGENITOR		19	0.11605142	0.48250216	0.9767442	0.996791	1.0	110	tags=32%, list=26%, signal=41%	
BENPORATH_NANOG_TARGETS	BENPORATH_NANOG_TARGETS		40	0.072955005	0.41804218	1.0	1.0	1.0	307	tags=88%, list=73%, signal=298%	
STEIN_ESRRA_TARGETS_UP	STEIN_ESRRA_TARGETS_UP		17	0.09123436	0.36119235	1.0	1.0	1.0	39	tags=12%, list=9%, signal=12%	
STEIN_ESRRA_TARGETS	STEIN_ESRRA_TARGETS		20	0.077889405	0.34404728	1.0	0.99978316	1.0	386	tags=100%, list=92%, signal=1244%	
